permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
LogisticRegression-p1-tr6-sw1-lw24-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.366981027605509,0.45640621791741387,0.4648109243697479,0.5044851094366704,0.39768499379909056,0.4168629298162977,0.5138888888888888,0.4734251968503937,0.5252225519287834,0.49541930937279777,0.3428367783321454,106069.90678658831,1,6,1,24,0.1,20000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3709163378993334,0.4542314787542659,0.4090497737556561,0.5296010296010296,0.43226553454264766,0.41595092024539876,0.4872705743043221,0.4713804713804714,0.4023738872403561,0.5799859055673009,0.39914468995010693,110958.33307809799,1,6,1,24,0.1,30000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3864064133713483,0.46053256223092304,0.4332479362368346,0.5197588747488279,0.43339960238568587,0.4163019693654267,0.4952137843012125,0.49010791366906475,0.4516320474777448,0.5468639887244539,0.3884533143264433,158642.8037691103,1,6,1,24,0.1,100000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.4131479061466492,0.45664904331756767,0.39424805272618335,0.5439595192915875,0.47494033412887826,0.5197472353870458,0.4446742502585315,0.4567712318286152,0.31756756756756754,0.7003257328990228,0.49461474730737365,100337.34856784271,1,6,1,24,0.25,20000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3886246520046668,0.44300447436101975,0.3573687539531942,0.5441542288557215,0.4871016691957511,0.518348623853211,0.44014084507042256,0.44926522043386985,0.27268339768339767,0.7125407166123778,0.531897265948633,111860.68223183192,1,6,1,24,0.25,30000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.4058276360686932,0.44558423101596895,0.34657980456026055,0.5534591194968553,0.5057887120115775,0.533066132264529,0.45081967213114754,0.4489402697495183,0.25675675675675674,0.7166123778501629,0.5791217895608948,171491.2751649595,1,6,1,24,0.25,100000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3206209770209805,0.40255793463945316,0.3139571028908921,0.5240768094534712,0.48258706467661694,0.6181150550795593,0.3816695352839931,0.4260614934114202,0.21041666666666667,0.8360037700282752,0.5564053537284895,100734.38506594495,1,6,1,24,0.5,20000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3679585896772286,0.4189576453891804,0.3318140382862352,0.5387476751394917,0.4973968762515017,0.6127946127946128,0.40138568129330254,0.42798070296347346,0.2275,0.819038642789821,0.5936902485659655,114197.9587324952,1,6,1,24,0.5,30000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3403475951620476,0.4128085206259959,0.33282442748091606,0.5253428741800834,0.48218029350104824,0.6228571428571429,0.384212821631051,0.4294249439880508,0.22708333333333333,0.8303487276154571,0.5497131931166348,172139.13022161822,1,6,1,24,0.5,100000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.260325141405262,0.3709304039887797,0.29894490035169985,0.4885057471264368,0.4728744939271255,0.7391304347826086,0.3418230563002681,0.36985433818872704,0.18736223365172666,0.8557046979865772,0.6554433221099888,101391.38105576002,1,6,1,24,0.8,20000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.256885977931524,0.36580938214163145,0.2880143112701252,0.487758346581876,0.48111332007952284,0.7642405063291139,0.34073745002221234,0.3725369458128079,0.17744305657604703,0.8579418344519015,0.6790123456790124,114735.98651048364,1,6,1,24,0.8,30000,0.0004,14
LogisticRegression-p1-tr6-sw1-lw24-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.28139491544027,0.3854439635096285,0.32441661923733633,0.4887480190174326,0.46823027718550103,0.7196969696969697,0.340999557717824,0.3775790921595598,0.20940484937545922,0.8624161073825504,0.6161616161616161,177149.94123741865,1,6,1,24,0.8,100000,0.0004,14
LogisticRegression-p2-tr6-sw1-lw24-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3303158590536186,0.4470760673058059,0.3830861470495424,0.5351502013007123,0.41207951070336396,0.3293543136190993,0.5284403669724771,0.5238095238095238,0.4577677224736048,0.5420326223337516,0.33963453056080656,104330.7341688601,2,6,1,24,0.1,20000,0.0004,14
LogisticRegression-p2-tr6-sw1-lw24-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3551502707440668,0.4558043239080443,0.3835171966255678,0.5406566431420681,0.43097643097643096,0.3365603644646925,0.5291291291291291,0.5303867403314917,0.4457013574660634,0.5526976160602258,0.3629489603024575,118210.28090487592,2,6,1,24,0.1,30000,0.0004,14
LogisticRegression-p2-tr6-sw1-lw24-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3435213662474306,0.45181475077178745,0.3816300129366106,0.5380152671755726,0.42387608613524747,0.33408833522083803,0.5240928019036288,0.529245283018868,0.444947209653092,0.5526976160602258,0.3534971644612476,150907.40835912302,2,6,1,24,0.1,100000,0.0004,14
