permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,0.9789107794221024,0.33179611877017845,0.41397564849126517,0.3282594308405029,0.23667570009033426,0.37362637362637363,0.3094198378041173,0.32305795314426633,0.46409495548961427,0.34954193093727975,0.18674269422665715,77971.58325793242,1,6,1,24,0.1,20000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,0.991542553132308,0.33242927655324744,0.35875791377750976,0.3721759809750297,0.26060865837976854,0.3645833333333333,0.3218508997429306,0.32688172043010755,0.35311572700296734,0.44115574348132486,0.2166785459729152,74655.45737396643,1,6,1,24,0.1,30000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.0219672281267438,0.34538905351673393,0.41750663129973475,0.3194733194733195,0.28498727735368956,0.3774580335731415,0.31424676209952285,0.3518324607329843,0.46706231454005936,0.324876673713883,0.23948681397006416,72176.33051143869,1,6,1,24,0.1,100000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.031137220743843,0.37333900373636913,0.49988920895191663,0.2691475551709217,0.26210045662100456,0.46210569438754606,0.2871652816251154,0.29196337741607326,0.5444015444015444,0.253257328990228,0.23777961888980945,76760.20460440169,1,6,1,24,0.25,20000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.09874592552648,0.38480776928476873,0.46287128712871284,0.3694581280788177,0.2664165103189493,0.47510162601626016,0.3252788104089219,0.307027027027027,0.45125482625482627,0.42752442996742673,0.23529411764705882,77455.2579534293,1,6,1,24,0.25,30000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.1059323565559476,0.3919004729450562,0.4909698996655518,0.3212435233160622,0.2937189335743335,0.4562784915043514,0.34191176470588236,0.3230616302186879,0.5313706563706564,0.30293159609120524,0.26926263463131733,87608.41205226239,1,6,1,24,0.25,100000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.0755857762769871,0.41168718482512656,0.535847492747617,0.3249276560562216,0.21481062747314866,0.5329760923330585,0.28939617083946984,0.2627939142461964,0.53875,0.3704052780395853,0.18164435946462715,80596.97558693227,1,6,1,24,0.5,20000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.0733140622578672,0.4039616544802367,0.5121638924455826,0.29991714995857505,0.2612330198537095,0.5249343832020997,0.2675535846267554,0.2880184331797235,0.5,0.3411875589066918,0.2390057361376673,81552.29904951532,1,6,1,24,0.5,30000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.0696356467173491,0.40668449309388177,0.523861407714099,0.3186518575258522,0.22712238147739802,0.5491091822750114,0.26838709677419353,0.2682291666666667,0.5008333333333334,0.3920829406220547,0.19694072657743786,72516.54082873618,1,6,1,24,0.5,100000,0.0004,14
DecisionTreeClassifier-p1-tr6-sw1-lw24-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,DecisionTreeClassifier,1.0665727527741544,0.4572391234611405,0.6060496286904546,0.26117886178861793,0.19934426229508195,0.5977134690961058,0.239292364990689,0.23974763406940064,0.6146216017634093,0.28747203579418346,0.17059483726150393,87905.99091575383,1,6,1,24,0.8,20000,0.0004,14
