permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
SVC-p1-tr1-sw1-lw42-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.893540439207831,0.519265256082144,0.7755552489998621,0.0642939150401837,0.05369127516778524,0.6456132292145154,0.4307692307692308,0.2727272727272727,0.9709844559585492,0.034739454094292806,0.02977667493796526,100518.01702229925,1,1,1,42,0.8,100000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6707176411388222,0.229431082854412,0.08949880668257756,0.5068783068783069,0.07434052757793765,0.27075812274368233,0.3502315378990982,0.4881889763779528,0.053609721229449604,0.9170389278876835,0.04023361453601557,97226.95429453105,2,1,1,42,0.1,20000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7264363660624823,0.2490768775205685,0.07039597737272155,0.5056644488401367,0.15037593984962405,0.2916666666666667,0.3520280420630946,0.43613707165109034,0.040028591851322376,0.8972559029993619,0.09085009733939,96284.40122404695,2,1,1,42,0.1,30000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7103106100695944,0.2445577142869482,0.040106951871657755,0.512621359223301,0.15758229897463572,0.30927835051546393,0.35431918008784774,0.46794871794871795,0.021443888491779844,0.9266113592852585,0.09474367293964958,100391.42711113894,2,1,1,42,0.1,100000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6805564529723551,0.2746342846622229,0.5837889996783532,0.056944444444444436,0.03982300884955752,0.4207232267037552,0.33884297520661155,0.375,0.9532563025210085,0.0310841546626232,0.02102803738317757,99353.77201390425,2,1,1,42,0.25,20000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8099944661646388,0.2820808098875656,0.34940513462742645,0.4192609182530795,0.041328413284132844,0.4325581395348837,0.2975206611570248,0.39436619718309857,0.2930672268907563,0.709628506444276,0.021806853582554516,99350.80435632374,2,1,1,42,0.25,30000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7111906961724419,0.2825691065103246,0.5751742449385994,0.10748792270531403,0.02852852852852853,0.4204269771955361,0.26409495548961426,0.3958333333333333,0.9101890756302521,0.06747536012130402,0.014797507788161994,98149.59426484875,2,1,1,42,0.25,100000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7540416276935731,0.36088417279018115,0.6652593486127866,0.03571428571428572,0.05306799336650084,0.5089986155976004,0.39622641509433965,0.26666666666666666,0.9599651871192341,0.018699910952804988,0.029465930018416207,98877.68370547117,2,1,1,42,0.5,20000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7764141114086598,0.3657495547911089,0.6629213483146068,0.04829308909242298,0.06519967400162999,0.5090951492537313,0.3717948717948718,0.28368794326241137,0.9499564838990426,0.025823686553873553,0.03683241252302026,99759.26877944908,2,1,1,42,0.5,30000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7281737153841698,0.355801702451445,0.6702525026146721,0.012313104661389622,0.04560810810810811,0.5103526734926053,0.5,0.2755102040816326,0.9760661444734552,0.006233303650934996,0.024861878453038673,100023.46834851027,2,1,1,42,0.5,100000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8516055994489997,0.46920238382669127,0.7383737517831668,0.06595538312318139,0.047276464542651594,0.6042493579266869,0.2809917355371901,0.22330097087378642,0.949028236156949,0.03736263736263736,0.026436781609195402,99547.43754735013,2,1,1,42,0.8,20000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9470945144575779,0.4834298151326953,0.7268443528199088,0.1273996509598604,0.09285051067780872,0.6072834645669292,0.3093220338983051,0.24154589371980675,0.905023835716905,0.08021978021978023,0.05747126436781609,99749.04677306394,2,1,1,42,0.8,30000,0.0004,14
SVC-p2-tr1-sw1-lw42-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8554171629407171,0.4686935663702864,0.7355596961444748,0.05636540330417881,0.06349206349206349,0.603764705882353,0.24369747899159663,0.2318840579710145,0.9409607627429409,0.031868131868131866,0.0367816091954023,102576.48569270801,2,1,1,42,0.8,100000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8484911537460416,0.3161113779910895,0.008665511265164644,0.32133580705009274,0.5184898354307842,0.25,0.4325674325674326,0.38410786001147446,0.004409171075837742,0.25560802833530105,0.7974985110184634,93874.73595445832,4,1,1,42,0.1,20000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6871126053937562,0.2571600442268602,0.005226480836236933,0.547112462006079,0.1347736625514403,0.21428571428571427,0.38315988647114474,0.49433962264150944,0.0026455026455026454,0.9563164108618654,0.07802263251935676,96371.36511251508,4,1,1,42,0.1,30000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8894068210830646,0.33087837698961675,0.01382886776145203,0.3661016949152542,0.5094762584063584,0.34782608695652173,0.4299363057324841,0.3872366790582404,0.007054673721340388,0.3187721369539551,0.7444907683144729,98910.32507345919,4,1,1,42,0.1,100000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8140944024131799,0.2622898981821837,0.018438844499078056,0.33333333333333337,0.46232222458076844,0.625,0.370739817123857,0.33201219512195124,0.009357454772301934,0.3027834351663272,0.7610062893081762,93352.0753088449,4,1,1,42,0.25,20000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.716308077008327,0.22984716177250583,0.004944375772558714,0.23890160183066367,0.47246209940510464,0.26666666666666666,0.36657303370786515,0.32566137566137565,0.002495321272613849,0.17718940936863545,0.8602375960866527,94306.77753796204,4,1,1,42,0.25,30000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6776993027219897,0.2179442291586247,0.031137724550898204,0.16979166666666667,0.4767699115044248,0.3880597014925373,0.36465324384787473,0.32381667918858004,0.016219588271990017,0.11065852002715547,0.9035639412997903,101640.16811431339,4,1,1,42,0.25,100000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6500645608833835,0.1774114273596495,0.0019579050416054823,0.2249466950959488,0.42315996074582923,0.5,0.3397745571658615,0.27769191138588356,0.000980872976949485,0.16812749003984065,0.8887056883759274,92874.59770259855,4,1,1,42,0.5,20000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7213166675417988,0.19829256136921938,0.006832601268911664,0.31199351701782824,0.4024905492550589,0.7,0.3173948887056884,0.27557856272838005,0.0034330554193231977,0.30677290836653387,0.7460840890354493,92925.6698997276,4,1,1,42,0.5,30000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7291489032233494,0.20140688158107173,0.01264591439688716,0.305658818669971,0.41084417015649116,0.7647058823529411,0.31732418524871353,0.28038507821901326,0.0063756743501716525,0.2948207171314741,0.7683429513602638,101945.63923436945,4,1,1,42,0.5,100000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9922436642216774,0.4431123300143254,0.667860048820179,0.08340573414422242,0.2409778812572759,0.5646670335718217,0.36923076923076925,0.27860026917900405,0.8172043010752689,0.04701273261508325,0.2123076923076923,98889.15715982666,4,1,1,42,0.8,20000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,1.102752180977908,0.46347324849516625,0.6538396624472573,0.2041920216362407,0.24472049689440994,0.5673696543643819,0.3296943231441048,0.3102362204724409,0.7714058144165671,0.14789422135161606,0.20205128205128206,95602.62311396594,4,1,1,42,0.8,30000,0.0004,14
SVC-p4-tr1-sw1-lw42-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9651122951359005,0.4444505432754896,0.688961139495278,0.08499566348655681,0.19115549215406563,0.5635764944275583,0.3712121212121212,0.31381733021077285,0.8861011549183592,0.047992164544564155,0.13743589743589743,102149.8278925021,4,1,1,42,0.8,100000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7431176332761498,0.2941464791715521,0.012060301507537688,0.5608843537414966,0.17017297802711548,0.20689655172413793,0.40625769894062574,0.4343675417661098,0.006211180124223602,0.9055464030752334,0.1058139534883721,95150.39937627438,6,1,1,42,0.1,20000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8379776878840268,0.3255131977146612,0.039735099337748346,0.5517487508922199,0.24649383765405863,0.23076923076923078,0.408670367433254,0.45813586097946285,0.021739130434782608,0.8489840746842394,0.1686046511627907,93528.22649139211,6,1,1,42,0.1,30000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8581271476874486,0.33684690651047017,0.017786561264822136,0.5505087209302325,0.2898318654923939,0.1956521739130435,0.41134944338854196,0.4652956298200514,0.009316770186335404,0.8319604612850082,0.21046511627906977,95226.35777439919,6,1,1,42,0.1,100000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8152774160265495,0.2812483694461593,0.01499659168370825,0.5048732943469786,0.2954075299958626,0.28205128205128205,0.36758444507522,0.37777777777777777,0.007703081232492998,0.805849408836341,0.2425271739130435,91999.85675532912,6,1,1,42,0.25,20000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7837185306998761,0.27111709225616204,0.01517241379310345,0.5108047690014903,0.2577413479052823,0.5,0.36453070991757514,0.39088397790055246,0.007703081232492998,0.8531425015556938,0.1922554347826087,94937.30097175663,6,1,1,42,0.25,30000,0.0004,14
