permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(100000),GaussianNB,-0.837457452113227,93166.4552806004,1,8,6,180,0.5,100000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(20000),GaussianNB,-0.7210588892507181,98736.67767277818,1,8,6,180,0.8,20000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(30000),GaussianNB,-0.6573846241020647,100489.0351669192,1,8,6,180,0.8,30000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(100000),GaussianNB,-0.6169684968043962,93887.87987053535,1,8,6,180,0.8,100000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(20000),GaussianNB,-0.6255519128907432,96889.79443659406,1,8,6,180,1.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(30000),GaussianNB,-0.7104518556797306,93396.78821551568,1,8,6,180,1.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(100000),GaussianNB,-0.5768006893155464,89254.60804755642,1,8,6,180,1.0,100000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(20000),GaussianNB,-1.2377781600242925,95873.66640110685,1,8,6,180,2.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(30000),GaussianNB,-1.2441337674969146,95022.28079648345,1,8,6,180,2.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(100000),GaussianNB,-1.2337003501591188,84440.68680207677,1,8,6,180,2.0,100000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(20000),GaussianNB,-1.0542041199085581,98119.50020963687,1,8,6,180,3.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(30000),GaussianNB,-1.0521636596109865,95875.89299428914,1,8,6,180,3.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(100000),GaussianNB,-1.052257465346639,90723.79390324984,1,8,6,180,3.0,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(20000),GaussianNB,-0.9491778661285024,95705.22308869829,1,8,6,252,0.1,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(30000),GaussianNB,-0.9464223238867133,94059.83983571765,1,8,6,252,0.1,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(100000),GaussianNB,-0.9397009691821214,91983.80633068054,1,8,6,252,0.1,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(20000),GaussianNB,-0.9109706647003533,101079.80086853298,1,8,6,252,0.25,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(30000),GaussianNB,-0.8489863176435897,97677.28496387234,1,8,6,252,0.25,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(100000),GaussianNB,-0.9088156657561779,94444.61496993188,1,8,6,252,0.25,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(20000),GaussianNB,-0.8271176596591687,96793.06058613335,1,8,6,252,0.5,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(30000),GaussianNB,-0.769166314484806,93686.15157284876,1,8,6,252,0.5,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(100000),GaussianNB,-0.8587629923595785,85157.15111956441,1,8,6,252,0.5,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(20000),GaussianNB,-0.6926458598503631,99624.00869138275,1,8,6,252,0.8,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(30000),GaussianNB,-0.5469788889413019,101412.54407968582,1,8,6,252,0.8,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(100000),GaussianNB,-0.6862304749414267,93750.96402596509,1,8,6,252,0.8,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(20000),GaussianNB,-0.6141950747943223,99415.17147703693,1,8,6,252,1.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(30000),GaussianNB,-0.6550013211897938,97830.42072564439,1,8,6,252,1.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(100000),GaussianNB,-0.6340572425051572,95923.08316815246,1,8,6,252,1.0,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(20000),GaussianNB,-1.2892448027799688,95912.79268194045,1,8,6,252,2.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(30000),GaussianNB,-1.2817444007391887,94589.94172179038,1,8,6,252,2.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(100000),GaussianNB,-1.2899507601788445,81388.86366554057,1,8,6,252,2.0,100000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(20000),GaussianNB,-1.029501341912491,97096.62648864876,1,8,6,252,3.0,20000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(30000),GaussianNB,-1.0301119206197047,96323.66299764212,1,8,6,252,3.0,30000
GaussianNB-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(100000),GaussianNB,-1.0318920406812913,89354.89169802706,1,8,6,252,3.0,100000
