permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
LogisticRegression-p1-tr(8)-sw(2)-lw(60)-fa(3)-max(100000),LogisticRegression,0.3151613982115239,122008.20578686292,1,8,2,60,3.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.1)-max(20000),LogisticRegression,0.9449573909972213,127679.13304045245,1,8,2,180,0.1,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.1)-max(30000),LogisticRegression,0.9466650921615153,145587.3629869968,1,8,2,180,0.1,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.1)-max(100000),LogisticRegression,0.9455887523963943,258863.51253562397,1,8,2,180,0.1,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.25)-max(20000),LogisticRegression,0.984403216131914,129561.66715114945,1,8,2,180,0.25,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.25)-max(30000),LogisticRegression,0.9858183469069467,144174.1685590922,1,8,2,180,0.25,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.25)-max(100000),LogisticRegression,0.9861987805489119,261489.9271297509,1,8,2,180,0.25,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.5)-max(20000),LogisticRegression,0.9958143688488114,132368.96843982616,1,8,2,180,0.5,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.5)-max(30000),LogisticRegression,0.9955047626178433,145985.60632803626,1,8,2,180,0.5,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.5)-max(100000),LogisticRegression,0.9954518471788528,250350.28190738417,1,8,2,180,0.5,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.8)-max(20000),LogisticRegression,0.9775564851476127,127110.58558193465,1,8,2,180,0.8,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.8)-max(30000),LogisticRegression,0.9794559294751582,139187.34912470728,1,8,2,180,0.8,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(0.8)-max(100000),LogisticRegression,0.9791376875327242,229716.00934514782,1,8,2,180,0.8,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(1)-max(20000),LogisticRegression,0.9410304250483079,125097.25981731308,1,8,2,180,1.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(1)-max(30000),LogisticRegression,0.9400585532205563,137260.65407822808,1,8,2,180,1.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(1)-max(100000),LogisticRegression,0.9386717198171409,213705.5425594258,1,8,2,180,1.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(2)-max(20000),LogisticRegression,0.331373169391749,110998.85925293162,1,8,2,180,2.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(2)-max(30000),LogisticRegression,0.32388210116486804,117323.37878873764,1,8,2,180,2.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(2)-max(100000),LogisticRegression,0.29977876079532406,148518.58215931273,1,8,2,180,2.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(3)-max(20000),LogisticRegression,-0.5518701205162069,101493.98308154615,1,8,2,180,3.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(3)-max(30000),LogisticRegression,-0.5476857080693087,102531.93424079314,1,8,2,180,3.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(180)-fa(3)-max(100000),LogisticRegression,-0.5578807127702721,109407.09915810113,1,8,2,180,3.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(20000),LogisticRegression,0.9464626127538983,128303.76139420415,1,8,2,252,0.1,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(30000),LogisticRegression,0.9451908617334096,146070.42057211246,1,8,2,252,0.1,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(100000),LogisticRegression,0.9390744657438018,257725.87390389375,1,8,2,252,0.1,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(20000),LogisticRegression,0.9832118529211048,128409.50858544404,1,8,2,252,0.25,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(30000),LogisticRegression,0.9848867233047669,145034.56346581958,1,8,2,252,0.25,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(100000),LogisticRegression,0.9828053353422473,257754.31753460242,1,8,2,252,0.25,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(20000),LogisticRegression,0.9930138182241756,129073.39194337926,1,8,2,252,0.5,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(30000),LogisticRegression,0.993581903659524,144037.4701915367,1,8,2,252,0.5,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(100000),LogisticRegression,0.994232042092636,251479.33736316487,1,8,2,252,0.5,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(20000),LogisticRegression,0.9706238098643892,125980.75280257002,1,8,2,252,0.8,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(30000),LogisticRegression,0.9668063995626647,140364.40367946046,1,8,2,252,0.8,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(100000),LogisticRegression,0.9717288612311098,228098.58921567045,1,8,2,252,0.8,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(20000),LogisticRegression,0.9341302573105058,122123.55729082636,1,8,2,252,1.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(30000),LogisticRegression,0.9388278385298015,131689.95098638348,1,8,2,252,1.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(100000),LogisticRegression,0.9373306324411443,196063.89946567573,1,8,2,252,1.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(20000),LogisticRegression,0.44763693423595385,107110.22920133396,1,8,2,252,2.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(30000),LogisticRegression,0.4621665744337571,109868.78940434605,1,8,2,252,2.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(100000),LogisticRegression,0.44949426693087147,124381.18166806291,1,8,2,252,2.0,100000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(20000),LogisticRegression,-0.1960491898277117,102605.19384083105,1,8,2,252,3.0,20000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(30000),LogisticRegression,-0.20340716179359442,103591.89385122425,1,8,2,252,3.0,30000
LogisticRegression-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(100000),LogisticRegression,-0.20970942012021743,109519.52103665611,1,8,2,252,3.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(20000),LogisticRegression,0.922667949863682,130760.7447046484,1,8,3,24,0.1,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(30000),LogisticRegression,0.9294995625827005,145103.50069861158,1,8,3,24,0.1,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(100000),LogisticRegression,0.9263767032540412,262720.8545479774,1,8,3,24,0.1,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(20000),LogisticRegression,0.9669853578524981,130354.05804173769,1,8,3,24,0.25,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(30000),LogisticRegression,0.9692643399209044,146335.03552359846,1,8,3,24,0.25,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(100000),LogisticRegression,0.9669229156873558,265280.4016337675,1,8,3,24,0.25,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(20000),LogisticRegression,0.9918910747306566,126047.73777562431,1,8,3,24,0.5,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(30000),LogisticRegression,0.9880915713270269,142717.13839577456,1,8,3,24,0.5,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(100000),LogisticRegression,0.9905455788505358,254078.05663316633,1,8,3,24,0.5,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(20000),LogisticRegression,0.9961505486395378,124768.73260571045,1,8,3,24,0.8,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(30000),LogisticRegression,0.996286778890732,142980.46734357154,1,8,3,24,0.8,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(100000),LogisticRegression,0.9965887827330415,243215.70644850738,1,8,3,24,0.8,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(20000),LogisticRegression,0.9892551475130762,125391.56180589226,1,8,3,24,1.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(30000),LogisticRegression,0.9885097372643105,138704.68725601907,1,8,3,24,1.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(100000),LogisticRegression,0.9880123478307387,235385.96814510453,1,8,3,24,1.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(20000),LogisticRegression,0.7932307370080638,114915.56917241545,1,8,3,24,2.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(30000),LogisticRegression,0.8132129259785374,123187.45018083474,1,8,3,24,2.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(100000),LogisticRegression,0.7961638810331788,177257.7345864583,1,8,3,24,2.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(20000),LogisticRegression,0.16141062316623112,106955.2603099437,1,8,3,24,3.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(30000),LogisticRegression,0.17236877771897452,109635.09363691375,1,8,3,24,3.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(100000),LogisticRegression,0.18403442187037689,129942.04147390282,1,8,3,24,3.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(20000),LogisticRegression,0.9273319865790259,130780.93571776112,1,8,3,42,0.1,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(30000),LogisticRegression,0.928790403916052,146242.24884813433,1,8,3,42,0.1,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(100000),LogisticRegression,0.9293184466224973,264337.9825729609,1,8,3,42,0.1,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(20000),LogisticRegression,0.9734867790311369,127827.73934587395,1,8,3,42,0.25,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(30000),LogisticRegression,0.9760745356344712,147177.99699058905,1,8,3,42,0.25,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(100000),LogisticRegression,0.9738453175294476,265035.89768216934,1,8,3,42,0.25,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(20000),LogisticRegression,0.9926559205889152,126112.20393211565,1,8,3,42,0.5,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(30000),LogisticRegression,0.9920357410401668,140980.0611581622,1,8,3,42,0.5,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(100000),LogisticRegression,0.9931185512316999,247580.68345860025,1,8,3,42,0.5,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(20000),LogisticRegression,0.9941411751297113,126432.76044506353,1,8,3,42,0.8,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(30000),LogisticRegression,0.9936587332064699,140596.94587087294,1,8,3,42,0.8,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(100000),LogisticRegression,0.9939146401300984,238619.31799866172,1,8,3,42,0.8,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(20000),LogisticRegression,0.9742091492282818,121771.8070978089,1,8,3,42,1.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(30000),LogisticRegression,0.971252621228191,135998.6513737636,1,8,3,42,1.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(100000),LogisticRegression,0.9735392551820791,227151.1027027748,1,8,3,42,1.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(20000),LogisticRegression,0.7127346497545821,116914.17277402783,1,8,3,42,2.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(30000),LogisticRegression,0.7079184515251163,124955.75353051134,1,8,3,42,2.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(100000),LogisticRegression,0.7157363312562963,174305.9410225033,1,8,3,42,2.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(20000),LogisticRegression,0.3718850801666377,106083.81500086086,1,8,3,42,3.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(30000),LogisticRegression,0.374217006855021,108503.75357165895,1,8,3,42,3.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(100000),LogisticRegression,0.3781792457633588,124122.37566097749,1,8,3,42,3.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(20000),LogisticRegression,0.9320569659949051,130518.91605128178,1,8,3,60,0.1,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(30000),LogisticRegression,0.9281463202695871,146840.423629607,1,8,3,60,0.1,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(100000),LogisticRegression,0.9292939341954423,261960.35698993155,1,8,3,60,0.1,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(20000),LogisticRegression,0.9796598960734346,129630.54859107132,1,8,3,60,0.25,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(30000),LogisticRegression,0.9761517801835156,146615.6321099502,1,8,3,60,0.25,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(100000),LogisticRegression,0.9771966177203676,260797.63639496564,1,8,3,60,0.25,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(20000),LogisticRegression,0.9946740608458345,127202.71628275621,1,8,3,60,0.5,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(30000),LogisticRegression,0.9940252559988033,142078.18406563738,1,8,3,60,0.5,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(100000),LogisticRegression,0.9938349401707315,250471.14530257118,1,8,3,60,0.5,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(20000),LogisticRegression,0.9895571702636011,125323.19729444184,1,8,3,60,0.8,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(30000),LogisticRegression,0.9901867236584981,138571.30732163694,1,8,3,60,0.8,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(100000),LogisticRegression,0.9880530268491453,232319.67887292022,1,8,3,60,0.8,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(20000),LogisticRegression,0.9750721124997487,124331.0780369719,1,8,3,60,1.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(30000),LogisticRegression,0.9753362421307646,137108.4933481409,1,8,3,60,1.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(100000),LogisticRegression,0.9761558033933386,226225.82063157466,1,8,3,60,1.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(20000),LogisticRegression,0.798589112722216,114233.83407399271,1,8,3,60,2.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(30000),LogisticRegression,0.7974570644741694,122560.28879412447,1,8,3,60,2.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(100000),LogisticRegression,0.7985602729707257,169462.54200414044,1,8,3,60,2.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(20000),LogisticRegression,0.23948115902686717,107539.00666777285,1,8,3,60,3.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(30000),LogisticRegression,0.2473609317662211,110314.40890449469,1,8,3,60,3.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(100000),LogisticRegression,0.23554837148241647,123348.38524379204,1,8,3,60,3.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(20000),LogisticRegression,0.9354992265959662,129121.03007659769,1,8,3,180,0.1,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(30000),LogisticRegression,0.9394074820273299,147211.63270988103,1,8,3,180,0.1,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(100000),LogisticRegression,0.9284503881617103,260272.4014524807,1,8,3,180,0.1,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(20000),LogisticRegression,0.9801101949635611,128563.23868377597,1,8,3,180,0.25,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(30000),LogisticRegression,0.9809492216853155,144978.84054166023,1,8,3,180,0.25,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(100000),LogisticRegression,0.9808625010830105,263053.18012467254,1,8,3,180,0.25,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(20000),LogisticRegression,0.9945457792225063,129744.68676458448,1,8,3,180,0.5,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(30000),LogisticRegression,0.9943273117662805,145181.37108078398,1,8,3,180,0.5,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(100000),LogisticRegression,0.9945886577501322,252880.61286004074,1,8,3,180,0.5,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(20000),LogisticRegression,0.9767448128085403,128201.68871239304,1,8,3,180,0.8,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(30000),LogisticRegression,0.974002519062181,141932.06529910318,1,8,3,180,0.8,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(100000),LogisticRegression,0.976544446819551,230349.02104477753,1,8,3,180,0.8,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(20000),LogisticRegression,0.9452690022621264,123607.15005064943,1,8,3,180,1.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(30000),LogisticRegression,0.9403806241620597,135555.9413921206,1,8,3,180,1.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(100000),LogisticRegression,0.9451281462076044,208649.6692575162,1,8,3,180,1.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(20000),LogisticRegression,0.21490952639110883,112312.2090456001,1,8,3,180,2.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(30000),LogisticRegression,0.22071367883147452,118415.1931891701,1,8,3,180,2.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(100000),LogisticRegression,0.19742193361676263,152570.57508324913,1,8,3,180,2.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(20000),LogisticRegression,-0.6387486104972817,101685.73261333228,1,8,3,180,3.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(30000),LogisticRegression,-0.6292688443175076,102704.11002353528,1,8,3,180,3.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(100000),LogisticRegression,-0.6426168005111692,109132.41392940984,1,8,3,180,3.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(20000),LogisticRegression,0.9364242070973339,129094.29928708474,1,8,3,252,0.1,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(30000),LogisticRegression,0.9394781272607489,146672.75021449316,1,8,3,252,0.1,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(100000),LogisticRegression,0.9325593123553231,259108.84129781055,1,8,3,252,0.1,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(20000),LogisticRegression,0.9780855502780199,128693.3162911127,1,8,3,252,0.25,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(30000),LogisticRegression,0.9778754426825561,147791.72545861395,1,8,3,252,0.25,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(100000),LogisticRegression,0.9824680760878037,260589.0289133134,1,8,3,252,0.25,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(20000),LogisticRegression,0.9935887249232058,130626.64806250593,1,8,3,252,0.5,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(30000),LogisticRegression,0.9908800412121236,145847.52512032018,1,8,3,252,0.5,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(100000),LogisticRegression,0.9918542404721384,250332.56021767698,1,8,3,252,0.5,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(20000),LogisticRegression,0.9694075179785446,125412.4136794536,1,8,3,252,0.8,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(30000),LogisticRegression,0.9719182860841625,138709.9271694256,1,8,3,252,0.8,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(100000),LogisticRegression,0.9699964256249363,223779.24425235248,1,8,3,252,0.8,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(20000),LogisticRegression,0.9374560923536674,120530.74115000141,1,8,3,252,1.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(30000),LogisticRegression,0.9325110410581133,131161.8558613952,1,8,3,252,1.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(100000),LogisticRegression,0.936497496392164,199238.7375055825,1,8,3,252,1.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(20000),LogisticRegression,0.4093354055427465,106526.3435233065,1,8,3,252,2.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(30000),LogisticRegression,0.36584895132963435,109178.79394466357,1,8,3,252,2.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(100000),LogisticRegression,0.3927402457725119,123426.60897102501,1,8,3,252,2.0,100000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(20000),LogisticRegression,-0.2619312054219516,102639.8560900192,1,8,3,252,3.0,20000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(30000),LogisticRegression,-0.2619312054219516,103961.18824484514,1,8,3,252,3.0,30000
LogisticRegression-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(100000),LogisticRegression,-0.24313933189125692,109708.67046423347,1,8,3,252,3.0,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(20000),LogisticRegression,0.9268994163369181,130076.9791224975,1,8,4,24,0.1,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(30000),LogisticRegression,0.9251574231593749,145572.76680839734,1,8,4,24,0.1,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(100000),LogisticRegression,0.9239977361736321,265481.3992061297,1,8,4,24,0.1,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(20000),LogisticRegression,0.9663211752931211,129631.71686679508,1,8,4,24,0.25,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(30000),LogisticRegression,0.9647884162541815,146726.979865443,1,8,4,24,0.25,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(100000),LogisticRegression,0.9670118593572832,265769.26271252136,1,8,4,24,0.25,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(20000),LogisticRegression,0.9918231358531039,126362.2107110383,1,8,4,24,0.5,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(30000),LogisticRegression,0.9905818739182729,143341.20275465047,1,8,4,24,0.5,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(100000),LogisticRegression,0.9900613300056832,253375.57569015992,1,8,4,24,0.5,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(20000),LogisticRegression,0.9959999788925038,126232.48523383145,1,8,4,24,0.8,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(30000),LogisticRegression,0.9967449902599113,142203.14915691921,1,8,4,24,0.8,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(100000),LogisticRegression,0.9964944159309311,245004.2217846769,1,8,4,24,0.8,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(20000),LogisticRegression,0.9874316472318847,126688.27863321392,1,8,4,24,1.0,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(30000),LogisticRegression,0.9893190155854317,139232.01978078583,1,8,4,24,1.0,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(100000),LogisticRegression,0.9897551821338678,236561.44073385728,1,8,4,24,1.0,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(20000),LogisticRegression,0.8004943379543008,114539.21173832972,1,8,4,24,2.0,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(30000),LogisticRegression,0.7950482047042917,122340.7566609123,1,8,4,24,2.0,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(100000),LogisticRegression,0.8004826057774383,175653.1328869128,1,8,4,24,2.0,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(20000),LogisticRegression,0.17762122747158227,104829.44558675523,1,8,4,24,3.0,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(30000),LogisticRegression,0.15680820795263273,107681.00292919268,1,8,4,24,3.0,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(100000),LogisticRegression,0.16753537294927323,126926.66883366955,1,8,4,24,3.0,100000
LogisticRegression-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(20000),LogisticRegression,0.9208897264614924,132525.94086653332,1,8,4,42,0.1,20000
LogisticRegression-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(30000),LogisticRegression,0.9326086210507005,146224.48628485602,1,8,4,42,0.1,30000
LogisticRegression-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(100000),LogisticRegression,0.9257659660833095,268521.40687877074,1,8,4,42,0.1,100000
