permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(20000),DecisionTreeClassifier,0.3867326123877287,110532.93521592888,1,8,4,24,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(30000),DecisionTreeClassifier,0.2585081066534536,111413.27676262583,1,8,4,24,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(100000),DecisionTreeClassifier,0.3190164695404438,119881.71536255121,1,8,4,24,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(20000),DecisionTreeClassifier,0.43897730931118895,103303.81082981238,1,8,4,24,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(30000),DecisionTreeClassifier,0.43705939009079153,106684.95646402515,1,8,4,24,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(100000),DecisionTreeClassifier,0.516477897654654,150328.19686752593,1,8,4,24,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(20000),DecisionTreeClassifier,-0.31465078193663976,98614.33215897271,1,8,4,24,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(30000),DecisionTreeClassifier,-0.23158788312609024,98115.69193458659,1,8,4,24,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(100000),DecisionTreeClassifier,-0.2674582681294604,108208.55338283829,1,8,4,24,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(20000),DecisionTreeClassifier,-0.7954225820821224,98887.0609744663,1,8,4,24,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(30000),DecisionTreeClassifier,-0.794262471185627,98470.5689213491,1,8,4,24,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(100000),DecisionTreeClassifier,-0.7020847791407681,102033.42611632275,1,8,4,24,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(20000),DecisionTreeClassifier,0.37818720833816555,95052.09924400659,1,8,4,42,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(30000),DecisionTreeClassifier,0.34473518881438137,94955.34704928997,1,8,4,42,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(100000),DecisionTreeClassifier,0.4677847951691232,156697.62631363753,1,8,4,42,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(20000),DecisionTreeClassifier,0.5322385594338771,96669.7388984915,1,8,4,42,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(30000),DecisionTreeClassifier,0.6504952344090064,116246.31800744735,1,8,4,42,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(100000),DecisionTreeClassifier,0.4962749194694147,148438.94833478634,1,8,4,42,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(20000),DecisionTreeClassifier,0.5902659846713347,105357.83796896823,1,8,4,42,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(30000),DecisionTreeClassifier,0.45180753822154185,109988.9113253342,1,8,4,42,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(100000),DecisionTreeClassifier,0.6162875628527785,150453.7669201438,1,8,4,42,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(20000),DecisionTreeClassifier,0.4884063187382707,105072.41385807299,1,8,4,42,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(30000),DecisionTreeClassifier,0.4157876023081163,107713.11085045771,1,8,4,42,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(100000),DecisionTreeClassifier,0.468279572831644,158945.19779307203,1,8,4,42,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(20000),DecisionTreeClassifier,0.41105455240426214,108067.41830808134,1,8,4,42,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(30000),DecisionTreeClassifier,0.24023442219098357,102989.44152869035,1,8,4,42,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(100000),DecisionTreeClassifier,0.3702341432016174,138880.51314612865,1,8,4,42,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(20000),DecisionTreeClassifier,-0.5757356773045905,95592.98551758281,1,8,4,42,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(30000),DecisionTreeClassifier,-0.664970882693326,104114.60735668716,1,8,4,42,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(100000),DecisionTreeClassifier,-0.5775572121052082,94622.7951292118,1,8,4,42,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(20000),DecisionTreeClassifier,-0.8755377966454221,97171.2404604005,1,8,4,42,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(30000),DecisionTreeClassifier,-0.9611868276978024,99384.5478051406,1,8,4,42,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(100000),DecisionTreeClassifier,-0.8026536685107377,104278.98532880215,1,8,4,42,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(20000),DecisionTreeClassifier,0.61668854462182,106149.40468954876,1,8,4,60,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(30000),DecisionTreeClassifier,0.6142645435327732,105007.48390361111,1,8,4,60,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(100000),DecisionTreeClassifier,0.3624032745896839,130805.66133291612,1,8,4,60,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(20000),DecisionTreeClassifier,0.6772254428090969,99592.48198448442,1,8,4,60,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(30000),DecisionTreeClassifier,0.7284333168364927,125916.58063450386,1,8,4,60,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(100000),DecisionTreeClassifier,0.6564046334973617,168969.7479878,1,8,4,60,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(20000),DecisionTreeClassifier,0.49074145455188944,106664.8584453887,1,8,4,60,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(30000),DecisionTreeClassifier,0.5455713799576849,116789.29792318628,1,8,4,60,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(100000),DecisionTreeClassifier,0.6322404529748485,177485.8121594997,1,8,4,60,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(20000),DecisionTreeClassifier,0.3142792256838888,107547.32788194815,1,8,4,60,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(30000),DecisionTreeClassifier,0.41327189742202797,112331.31911287323,1,8,4,60,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(100000),DecisionTreeClassifier,0.34655607666023125,127684.94968335173,1,8,4,60,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(20000),DecisionTreeClassifier,0.3146528239373214,105657.48723351458,1,8,4,60,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(30000),DecisionTreeClassifier,0.22270301472792342,110442.40463905697,1,8,4,60,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(100000),DecisionTreeClassifier,0.1985538270692434,126211.89836864124,1,8,4,60,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(20000),DecisionTreeClassifier,-0.5663544762998574,101827.9430701977,1,8,4,60,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(30000),DecisionTreeClassifier,-0.5174712875177112,99702.59881224527,1,8,4,60,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(100000),DecisionTreeClassifier,-0.6429176672974966,101355.84266843327,1,8,4,60,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(20000),DecisionTreeClassifier,-0.7487274999295368,99197.54172442533,1,8,4,60,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(30000),DecisionTreeClassifier,-0.8003227854135244,100092.0029847368,1,8,4,60,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(100000),DecisionTreeClassifier,-0.7152887072422185,101291.48457170438,1,8,4,60,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(20000),DecisionTreeClassifier,0.5332179889004258,100237.16155210533,1,8,4,180,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(30000),DecisionTreeClassifier,0.4756174815528388,91417.9964641569,1,8,4,180,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(100000),DecisionTreeClassifier,0.6121187067508419,170235.86255983904,1,8,4,180,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(20000),DecisionTreeClassifier,0.40098479092910666,103585.24900401,1,8,4,180,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(30000),DecisionTreeClassifier,0.4660937988886906,111873.46232280805,1,8,4,180,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(100000),DecisionTreeClassifier,0.569650942014107,154108.32798449817,1,8,4,180,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(20000),DecisionTreeClassifier,0.4014700122794401,106225.98815497418,1,8,4,180,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(30000),DecisionTreeClassifier,0.3191043066933361,106173.6033726291,1,8,4,180,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(100000),DecisionTreeClassifier,0.3618226124865468,132105.4703084401,1,8,4,180,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(20000),DecisionTreeClassifier,0.13656837769033148,104949.9566683752,1,8,4,180,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(30000),DecisionTreeClassifier,0.12193229753446833,108223.39638920521,1,8,4,180,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(100000),DecisionTreeClassifier,0.14192113889569002,126194.82452149603,1,8,4,180,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(20000),DecisionTreeClassifier,0.10434208987480931,108669.30488724276,1,8,4,180,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(30000),DecisionTreeClassifier,-0.11820838114589716,107363.18784677799,1,8,4,180,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(100000),DecisionTreeClassifier,0.06581046947125191,115964.3352164627,1,8,4,180,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(20000),DecisionTreeClassifier,-0.7930074471390478,100005.43337741809,1,8,4,180,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(30000),DecisionTreeClassifier,-0.6619797683558872,100548.45638229582,1,8,4,180,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(100000),DecisionTreeClassifier,-0.7594174336912818,105320.94425749539,1,8,4,180,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(20000),DecisionTreeClassifier,-0.8890607771146108,99653.39393438553,1,8,4,180,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(30000),DecisionTreeClassifier,-0.7901414114008674,98540.8173738064,1,8,4,180,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(100000),DecisionTreeClassifier,-0.9429106154198872,98726.99622527236,1,8,4,180,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(20000),DecisionTreeClassifier,0.5532732233436064,95337.05100245615,1,8,4,252,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(30000),DecisionTreeClassifier,0.5827516826844014,107778.72601527444,1,8,4,252,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(100000),DecisionTreeClassifier,0.5620020628920754,159200.1392352326,1,8,4,252,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(20000),DecisionTreeClassifier,0.6555970550915691,104371.08974588878,1,8,4,252,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(30000),DecisionTreeClassifier,0.48767347773270997,90295.42402197109,1,8,4,252,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(100000),DecisionTreeClassifier,0.43747494088136374,108731.96332556102,1,8,4,252,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(20000),DecisionTreeClassifier,0.21656231196865916,91897.92438173728,1,8,4,252,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(30000),DecisionTreeClassifier,0.6015710690540111,111597.0131262261,1,8,4,252,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(100000),DecisionTreeClassifier,0.39925382920879104,132187.15620520216,1,8,4,252,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(20000),DecisionTreeClassifier,0.05509743589727556,100927.91751086932,1,8,4,252,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(30000),DecisionTreeClassifier,0.14479989792225711,106417.81516105359,1,8,4,252,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(100000),DecisionTreeClassifier,0.3129955752788083,128203.1329043626,1,8,4,252,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(20000),DecisionTreeClassifier,0.08785180681749294,100940.17912092492,1,8,4,252,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(30000),DecisionTreeClassifier,-0.08908412289238132,101837.6788290386,1,8,4,252,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(100000),DecisionTreeClassifier,-0.005990750213235918,110892.12411888692,1,8,4,252,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(20000),DecisionTreeClassifier,-0.6529469628014337,104100.17852672699,1,8,4,252,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(30000),DecisionTreeClassifier,-0.8620139243795397,103726.00568758296,1,8,4,252,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(100000),DecisionTreeClassifier,-0.8309505628964342,107851.42281492533,1,8,4,252,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(20000),DecisionTreeClassifier,-0.9466586932590488,102596.80502542524,1,8,4,252,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(30000),DecisionTreeClassifier,-0.8337174996379195,102687.58990711032,1,8,4,252,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(100000),DecisionTreeClassifier,-0.930678178657435,98088.9176151623,1,8,4,252,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(20000),DecisionTreeClassifier,0.40530610958415136,98116.37802337983,1,8,6,24,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(30000),DecisionTreeClassifier,0.3571719826505033,107691.28487274188,1,8,6,24,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(100000),DecisionTreeClassifier,0.4290462443572013,179686.5684472734,1,8,6,24,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(20000),DecisionTreeClassifier,0.5283986886126826,107205.49790298351,1,8,6,24,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(30000),DecisionTreeClassifier,0.627090641621846,103851.30394874875,1,8,6,24,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(100000),DecisionTreeClassifier,0.4888325015320357,154609.37795508048,1,8,6,24,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(20000),DecisionTreeClassifier,0.5839085312969503,113827.34009755569,1,8,6,24,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(30000),DecisionTreeClassifier,0.5763637123857849,123120.13952862844,1,8,6,24,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(100000),DecisionTreeClassifier,0.4692899737409032,154656.0127843494,1,8,6,24,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(20000),DecisionTreeClassifier,0.5341870010519414,109642.10539332866,1,8,6,24,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(30000),DecisionTreeClassifier,0.5014155887310934,116607.88429265961,1,8,6,24,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(100000),DecisionTreeClassifier,0.4531694089214394,154158.36379298562,1,8,6,24,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(20000),DecisionTreeClassifier,0.2678126323857213,104140.19679509352,1,8,6,24,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(30000),DecisionTreeClassifier,0.40932040229033184,113261.73947536065,1,8,6,24,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(100000),DecisionTreeClassifier,0.5202980627825234,164592.640939439,1,8,6,24,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(20000),DecisionTreeClassifier,-0.29188019297896384,99273.24275146231,1,8,6,24,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(30000),DecisionTreeClassifier,-0.2686768086204179,104235.92056087077,1,8,6,24,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(100000),DecisionTreeClassifier,-0.16571087572185395,111089.84126962551,1,8,6,24,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(20000),DecisionTreeClassifier,-0.7903717394729535,101287.33173571617,1,8,6,24,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(30000),DecisionTreeClassifier,-0.8124055101766141,98739.61414414589,1,8,6,24,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(100000),DecisionTreeClassifier,-0.7901019374480245,96971.94865353657,1,8,6,24,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(20000),DecisionTreeClassifier,0.4603721443974047,100683.10478698101,1,8,6,42,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(30000),DecisionTreeClassifier,0.40522125157990296,94485.68215913847,1,8,6,42,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(100000),DecisionTreeClassifier,0.42024566287179665,125732.46686921519,1,8,6,42,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(20000),DecisionTreeClassifier,0.6119145819355969,102560.49127716302,1,8,6,42,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(30000),DecisionTreeClassifier,0.6065289446155834,107954.37651932988,1,8,6,42,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(100000),DecisionTreeClassifier,0.7099914034810736,187484.55022670736,1,8,6,42,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(20000),DecisionTreeClassifier,0.5639643737812647,111802.12444316482,1,8,6,42,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(30000),DecisionTreeClassifier,0.5662811546411113,111616.8489486957,1,8,6,42,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(100000),DecisionTreeClassifier,0.5881609776063839,162951.01393370557,1,8,6,42,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(20000),DecisionTreeClassifier,0.4264160039874558,103841.49711491204,1,8,6,42,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(30000),DecisionTreeClassifier,0.38204943504278965,98069.54105873744,1,8,6,42,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(100000),DecisionTreeClassifier,0.5003711129648928,152951.67165290948,1,8,6,42,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(20000),DecisionTreeClassifier,0.3981056018394279,106193.59244815118,1,8,6,42,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(30000),DecisionTreeClassifier,0.36664413093601256,104003.76173715276,1,8,6,42,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(100000),DecisionTreeClassifier,0.3900544938535424,134614.03872319427,1,8,6,42,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(20000),DecisionTreeClassifier,-0.578342775133398,98080.3283643209,1,8,6,42,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(30000),DecisionTreeClassifier,-0.67274064132739,96326.73193280908,1,8,6,42,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(100000),DecisionTreeClassifier,-0.6219430187456427,95524.81153618488,1,8,6,42,2.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(20000),DecisionTreeClassifier,-0.9594371982967718,105101.53607064705,1,8,6,42,3.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(30000),DecisionTreeClassifier,-0.729127973181019,103057.2810565498,1,8,6,42,3.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(100000),DecisionTreeClassifier,-0.9448492963329251,96188.13584521707,1,8,6,42,3.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(20000),DecisionTreeClassifier,0.5189359825159046,104133.64648943408,1,8,6,60,0.1,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(30000),DecisionTreeClassifier,0.554702818301674,116698.42277053473,1,8,6,60,0.1,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(100000),DecisionTreeClassifier,0.4725342159892547,143113.55811023316,1,8,6,60,0.1,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(20000),DecisionTreeClassifier,0.6278832085619187,111308.71071063046,1,8,6,60,0.25,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(30000),DecisionTreeClassifier,0.5845014511860308,105920.50855999594,1,8,6,60,0.25,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(100000),DecisionTreeClassifier,0.5987357930999271,169040.36141357408,1,8,6,60,0.25,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(20000),DecisionTreeClassifier,0.45103172179276463,107282.94674933876,1,8,6,60,0.5,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(30000),DecisionTreeClassifier,0.6105233617950229,108365.90716574297,1,8,6,60,0.5,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(100000),DecisionTreeClassifier,0.5474510991872772,155116.4221988218,1,8,6,60,0.5,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(20000),DecisionTreeClassifier,0.35621075849696915,104764.70594181375,1,8,6,60,0.8,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(30000),DecisionTreeClassifier,0.5752435942648533,120963.69870087858,1,8,6,60,0.8,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(100000),DecisionTreeClassifier,0.5347174664683223,155226.3923403355,1,8,6,60,0.8,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(20000),DecisionTreeClassifier,0.22462376620641045,108404.09236480645,1,8,6,60,1.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(30000),DecisionTreeClassifier,0.28647632649989463,110403.04448177341,1,8,6,60,1.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(100000),DecisionTreeClassifier,0.397964160885909,141092.58309695922,1,8,6,60,1.0,100000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(20000),DecisionTreeClassifier,-0.5858634207641389,99107.86850932238,1,8,6,60,2.0,20000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(30000),DecisionTreeClassifier,-0.5595165528943082,101432.77903070151,1,8,6,60,2.0,30000
DecisionTreeClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(100000),DecisionTreeClassifier,-0.6111523217137962,97111.4738470211,1,8,6,60,2.0,100000
