permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(100000),AdaBoostClassifier,0.2427619355641465,169474.19902812754,1,8,4,42,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(20000),AdaBoostClassifier,0.6045656678527779,123054.59828099344,1,8,4,42,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(30000),AdaBoostClassifier,0.6682605984522773,138643.55923931889,1,8,4,42,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(100000),AdaBoostClassifier,0.42266042053982933,169859.0473537157,1,8,4,42,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(20000),AdaBoostClassifier,0.5973739821294319,126982.0301654293,1,8,4,42,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(30000),AdaBoostClassifier,0.6204869960554877,125968.73383269776,1,8,4,42,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(100000),AdaBoostClassifier,0.5387054868791353,195943.2959415437,1,8,4,42,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(20000),AdaBoostClassifier,-0.0676901339837368,107172.5967784041,1,8,4,42,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(30000),AdaBoostClassifier,0.18250100266376634,109816.14888040998,1,8,4,42,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(100000),AdaBoostClassifier,0.035325220815870195,140995.31823121,1,8,4,42,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(20000),AdaBoostClassifier,-0.6658744815110018,103416.55519977072,1,8,4,42,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(30000),AdaBoostClassifier,-0.7098318299354891,106530.55215538046,1,8,4,42,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(100000),AdaBoostClassifier,-0.7198520821924888,110349.6677871845,1,8,4,42,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(20000),AdaBoostClassifier,0.3142274790447477,126377.9078745422,1,8,4,60,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(30000),AdaBoostClassifier,0.26258720706557515,134318.39862677624,1,8,4,60,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(100000),AdaBoostClassifier,0.40426453058203293,203874.39098075888,1,8,4,60,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(20000),AdaBoostClassifier,0.36482349797795277,121537.0298671004,1,8,4,60,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(30000),AdaBoostClassifier,0.09931038245272816,124838.64121963724,1,8,4,60,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(100000),AdaBoostClassifier,0.21252147610705896,173134.61658182245,1,8,4,60,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(20000),AdaBoostClassifier,0.4792879506124673,122113.46674072421,1,8,4,60,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(30000),AdaBoostClassifier,0.38158048356222296,126277.93845144185,1,8,4,60,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(100000),AdaBoostClassifier,0.31379872529049635,166417.41066901898,1,8,4,60,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(20000),AdaBoostClassifier,0.5534565387738493,119248.38081906045,1,8,4,60,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(30000),AdaBoostClassifier,0.509416818052879,133041.73570567946,1,8,4,60,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(100000),AdaBoostClassifier,0.48887501815920276,173102.97857794646,1,8,4,60,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(20000),AdaBoostClassifier,0.6283625397608634,120001.90877663036,1,8,4,60,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(30000),AdaBoostClassifier,0.5297587619039976,122703.37691055652,1,8,4,60,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(100000),AdaBoostClassifier,0.5515205951071921,167990.59751159482,1,8,4,60,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(20000),AdaBoostClassifier,-0.18229933127989284,108810.07726712189,1,8,4,60,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(30000),AdaBoostClassifier,-0.13584586450672997,110427.86278376888,1,8,4,60,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(100000),AdaBoostClassifier,-0.13180087614566993,145849.5028666713,1,8,4,60,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(20000),AdaBoostClassifier,-0.547596969924107,106952.25878236115,1,8,4,60,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(30000),AdaBoostClassifier,-0.2607473880424329,105904.05748939613,1,8,4,60,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(100000),AdaBoostClassifier,-0.48731954033773883,107852.95117727944,1,8,4,60,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(20000),AdaBoostClassifier,0.27310657388398196,115609.54333797918,1,8,4,180,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(30000),AdaBoostClassifier,0.22040983723498142,119284.09160022589,1,8,4,180,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(100000),AdaBoostClassifier,0.16863730265500543,152892.175480694,1,8,4,180,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(20000),AdaBoostClassifier,0.45034747761697025,128522.36003147346,1,8,4,180,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(30000),AdaBoostClassifier,0.16708212522332744,125425.9316677554,1,8,4,180,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(100000),AdaBoostClassifier,0.29742707615665775,175099.28414321475,1,8,4,180,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(20000),AdaBoostClassifier,0.5368017875117935,112510.26688596923,1,8,4,180,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(30000),AdaBoostClassifier,0.40664324411757813,120337.06792143919,1,8,4,180,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(100000),AdaBoostClassifier,0.6151345101945195,182061.63244479802,1,8,4,180,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(20000),AdaBoostClassifier,0.4549770132828843,114249.60546887523,1,8,4,180,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(30000),AdaBoostClassifier,0.4476109785760467,118349.39489345285,1,8,4,180,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(100000),AdaBoostClassifier,0.532949652336445,163313.60990331613,1,8,4,180,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(20000),AdaBoostClassifier,0.5097889050388724,114052.9660918226,1,8,4,180,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(30000),AdaBoostClassifier,0.3071325622767651,119136.50426894079,1,8,4,180,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(100000),AdaBoostClassifier,0.43036619590419245,174088.18546685303,1,8,4,180,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(20000),AdaBoostClassifier,0.036882141029251914,103512.7943041909,1,8,4,180,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(30000),AdaBoostClassifier,-0.3905266477130742,102882.43600871158,1,8,4,180,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(100000),AdaBoostClassifier,-0.2944546841128859,122195.49097166945,1,8,4,180,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(20000),AdaBoostClassifier,-0.916198085193763,101206.5910851595,1,8,4,180,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(30000),AdaBoostClassifier,-0.870365799508265,100881.47261599932,1,8,4,180,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(100000),AdaBoostClassifier,-0.9476389215071233,102322.37521288951,1,8,4,180,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(20000),AdaBoostClassifier,0.2334593420687694,125775.43519251954,1,8,4,252,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(30000),AdaBoostClassifier,0.22789201161517636,121587.78695142287,1,8,4,252,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(100000),AdaBoostClassifier,0.21366405046042047,175943.19436209288,1,8,4,252,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(20000),AdaBoostClassifier,0.3405265876331982,116418.04564918873,1,8,4,252,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(30000),AdaBoostClassifier,0.4091787353048588,128631.21915457388,1,8,4,252,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(100000),AdaBoostClassifier,0.5150609161500366,186009.57852289645,1,8,4,252,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(20000),AdaBoostClassifier,0.4905319550646392,125129.43409718898,1,8,4,252,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(30000),AdaBoostClassifier,0.5049605421048492,134453.45658348486,1,8,4,252,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(100000),AdaBoostClassifier,0.5653288993440578,193788.83671002922,1,8,4,252,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(20000),AdaBoostClassifier,0.4440579531256983,117031.96186367299,1,8,4,252,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(30000),AdaBoostClassifier,0.40864535482151243,124891.52316120741,1,8,4,252,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(100000),AdaBoostClassifier,0.4848073794536475,169941.9251474026,1,8,4,252,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(20000),AdaBoostClassifier,0.5306482323110521,116057.06139823177,1,8,4,252,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(30000),AdaBoostClassifier,0.3975238761477635,114006.76206822999,1,8,4,252,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(100000),AdaBoostClassifier,0.367417226013095,164341.08287847365,1,8,4,252,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(20000),AdaBoostClassifier,-0.5936166104717389,100735.01078622289,1,8,4,252,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(30000),AdaBoostClassifier,-0.22619444374878972,108464.1765691337,1,8,4,252,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(100000),AdaBoostClassifier,-0.18700637409847198,117235.1593348405,1,8,4,252,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(20000),AdaBoostClassifier,-0.41724627157316196,100728.44299379822,1,8,4,252,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(30000),AdaBoostClassifier,-0.8030683396102565,99367.3385869651,1,8,4,252,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(100000),AdaBoostClassifier,-0.33963397608597923,100149.11906086624,1,8,4,252,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(20000),AdaBoostClassifier,0.16226628477072458,120056.3712921882,1,8,6,24,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(30000),AdaBoostClassifier,0.05772838048147766,119080.10652798199,1,8,6,24,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(100000),AdaBoostClassifier,0.20454232498468872,183978.73873470665,1,8,6,24,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(20000),AdaBoostClassifier,0.4033622491102533,122949.35966054822,1,8,6,24,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(30000),AdaBoostClassifier,0.33916391244309785,138741.27762646548,1,8,6,24,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(100000),AdaBoostClassifier,0.42800831814458484,190961.9019872303,1,8,6,24,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(20000),AdaBoostClassifier,0.36486605087161095,124042.48034992462,1,8,6,24,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(30000),AdaBoostClassifier,0.2464118133668951,123553.92435748634,1,8,6,24,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(100000),AdaBoostClassifier,0.46847966699942667,190567.5392031644,1,8,6,24,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(20000),AdaBoostClassifier,0.4428160177145859,115351.49503009212,1,8,6,24,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(30000),AdaBoostClassifier,0.597277257656554,136934.07612103125,1,8,6,24,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(100000),AdaBoostClassifier,0.5542803377563021,179903.90183801,1,8,6,24,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(20000),AdaBoostClassifier,0.5227705049877379,117456.90008435694,1,8,6,24,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(30000),AdaBoostClassifier,0.5331320849136372,143762.2973133645,1,8,6,24,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(100000),AdaBoostClassifier,0.46322009807292275,185466.34296827373,1,8,6,24,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(20000),AdaBoostClassifier,0.25762855030363174,104759.72730705405,1,8,6,24,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(30000),AdaBoostClassifier,0.19005601485177848,116513.72755636614,1,8,6,24,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(100000),AdaBoostClassifier,0.40337795046655434,149689.02923839417,1,8,6,24,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(20000),AdaBoostClassifier,-0.5974003217061492,98484.71483685952,1,8,6,24,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(30000),AdaBoostClassifier,-0.4318676274728097,99155.32751100356,1,8,6,24,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(100000),AdaBoostClassifier,-0.598256576123501,104967.80354216318,1,8,6,24,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(20000),AdaBoostClassifier,0.0918309966178874,110052.20487392877,1,8,6,42,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(30000),AdaBoostClassifier,0.19343286017979233,123243.44662122476,1,8,6,42,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(100000),AdaBoostClassifier,0.1761330603864344,182778.85669850485,1,8,6,42,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(20000),AdaBoostClassifier,0.464661661009213,128264.69574495265,1,8,6,42,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(30000),AdaBoostClassifier,0.19264477203160713,125191.25127434003,1,8,6,42,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(100000),AdaBoostClassifier,0.4082812888369959,198361.73771583004,1,8,6,42,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(20000),AdaBoostClassifier,0.4761512502933918,125827.93783760836,1,8,6,42,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(30000),AdaBoostClassifier,0.21310692762984496,125618.4853658009,1,8,6,42,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(100000),AdaBoostClassifier,0.43694792595285437,192975.86172765563,1,8,6,42,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(20000),AdaBoostClassifier,0.4572629424067074,117041.305075469,1,8,6,42,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(30000),AdaBoostClassifier,0.5213985407999445,136613.02846127827,1,8,6,42,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(100000),AdaBoostClassifier,0.5534118039112074,188542.03863113048,1,8,6,42,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(20000),AdaBoostClassifier,0.5486630141526374,121688.0563820626,1,8,6,42,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(30000),AdaBoostClassifier,0.48060155481408273,129759.85988144256,1,8,6,42,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(100000),AdaBoostClassifier,0.505092168970557,175073.17722820851,1,8,6,42,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(20000),AdaBoostClassifier,0.1308031663178546,104217.94872317123,1,8,6,42,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(30000),AdaBoostClassifier,-0.10446022479337991,109254.06198679417,1,8,6,42,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(100000),AdaBoostClassifier,0.034099964318571985,132904.5114793133,1,8,6,42,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(20000),AdaBoostClassifier,-0.6730974817887072,104261.01762100779,1,8,6,42,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(30000),AdaBoostClassifier,-0.684444503194614,102980.79526812384,1,8,6,42,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(100000),AdaBoostClassifier,-0.5985305300381598,111440.21176120441,1,8,6,42,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(20000),AdaBoostClassifier,0.3526748381551912,131058.08987975994,1,8,6,60,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(30000),AdaBoostClassifier,-0.0767890169965495,111664.36084442411,1,8,6,60,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(100000),AdaBoostClassifier,0.044407127344804564,171546.5785713466,1,8,6,60,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(20000),AdaBoostClassifier,0.4299794560952779,126563.93464647021,1,8,6,60,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(30000),AdaBoostClassifier,0.2253403565191473,128031.53565967461,1,8,6,60,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(100000),AdaBoostClassifier,0.29802141084806766,146725.3128681967,1,8,6,60,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(20000),AdaBoostClassifier,0.35393703282967715,116934.64362445392,1,8,6,60,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(30000),AdaBoostClassifier,0.2601092477753466,128593.4818625241,1,8,6,60,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(100000),AdaBoostClassifier,0.41997134554163795,188502.65540831158,1,8,6,60,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(20000),AdaBoostClassifier,0.36756789942630086,119284.92778176715,1,8,6,60,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(30000),AdaBoostClassifier,0.5739029411859367,128153.59393279575,1,8,6,60,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(100000),AdaBoostClassifier,0.5671230253295207,203920.09473352885,1,8,6,60,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(20000),AdaBoostClassifier,0.5140928484899214,124256.83753449404,1,8,6,60,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(30000),AdaBoostClassifier,0.5865413463260558,129727.6386951188,1,8,6,60,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(100000),AdaBoostClassifier,0.5601186192493258,172683.40663719692,1,8,6,60,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(20000),AdaBoostClassifier,0.03699342654439142,102177.12786620682,1,8,6,60,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(30000),AdaBoostClassifier,-0.0855325162641547,105171.77738027215,1,8,6,60,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(100000),AdaBoostClassifier,-0.1668690255226939,133946.2412207756,1,8,6,60,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(20000),AdaBoostClassifier,-0.7765112738214066,103040.68304286404,1,8,6,60,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(30000),AdaBoostClassifier,-0.7152621181126413,105772.81742234438,1,8,6,60,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(100000),AdaBoostClassifier,-0.6529960899869003,111928.11700758732,1,8,6,60,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(20000),AdaBoostClassifier,0.1952007832344027,120865.21523729684,1,8,6,180,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(30000),AdaBoostClassifier,0.3344155685079142,132079.14783106485,1,8,6,180,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(100000),AdaBoostClassifier,0.22534928263940235,181330.4979059354,1,8,6,180,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(20000),AdaBoostClassifier,0.36242611955645665,121079.37234568363,1,8,6,180,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(30000),AdaBoostClassifier,0.09838377946402199,121330.21684947469,1,8,6,180,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(100000),AdaBoostClassifier,0.31212171417751344,176182.3764882009,1,8,6,180,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(20000),AdaBoostClassifier,0.4930338186651557,121643.87985982616,1,8,6,180,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(30000),AdaBoostClassifier,0.22951505248203152,123538.62885151165,1,8,6,180,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(100000),AdaBoostClassifier,0.5527897062140861,191085.95035538432,1,8,6,180,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(20000),AdaBoostClassifier,0.49399393549821213,115369.2288326085,1,8,6,180,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(30000),AdaBoostClassifier,0.5487847065149389,122458.49239479021,1,8,6,180,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(100000),AdaBoostClassifier,0.5284395107361312,170950.89083858466,1,8,6,180,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(20000),AdaBoostClassifier,0.3791984197924674,117856.15632818137,1,8,6,180,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(30000),AdaBoostClassifier,0.44801954369006847,118077.30755185432,1,8,6,180,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(100000),AdaBoostClassifier,0.4784665667594472,168857.61387062713,1,8,6,180,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(20000),AdaBoostClassifier,-0.4980916216449427,104062.60788190184,1,8,6,180,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(30000),AdaBoostClassifier,-0.5716338012023803,105701.60405841253,1,8,6,180,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(100000),AdaBoostClassifier,-0.49325331847133436,125988.02675363017,1,8,6,180,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(20000),AdaBoostClassifier,-0.9668916062786697,105332.58937947916,1,8,6,180,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(30000),AdaBoostClassifier,-0.9127612964262775,101044.06360965381,1,8,6,180,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(100000),AdaBoostClassifier,-0.9124237991487556,100548.75059732815,1,8,6,180,3.0,100000
