permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat0-fee_pct0-#0,0,LogisticRegression,1.229735433449707,0.4011620672544857,0.22800173385348937,0.5427813931067728,0.4589523064894449,0.40214067278287463,0.4167283493708364,0.5099913119026933,0.15910465819721717,0.7781617138908086,0.4171997157071784,157160.97446114392,4,6,4,60,0.25,30000,0.0,0
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat14-fee_pct0-#0,0,LogisticRegression,1.2652307534248615,0.41448521034291924,0.2687047465808528,0.5450951321966889,0.4514308746473196,0.4009603841536615,0.42423076923076924,0.521415270018622,0.20205686630369027,0.7622667588113338,0.39800995024875624,132361.24405803918,4,6,4,60,0.25,30000,0.0,14
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat20-fee_pct0-#0,0,LogisticRegression,1.2532498095782103,0.40963752548619603,0.24820599409033348,0.5463792685880359,0.458664546899841,0.4106145251396648,0.42058165548098436,0.5202885482416592,0.17785843920145192,0.7795438838977194,0.410092395167022,122513.9735884105,4,6,4,60,0.25,30000,0.0,20
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat30-fee_pct0-#0,0,LogisticRegression,1.273900129363878,0.41756754216234654,0.27555555555555555,0.5453190961013161,0.45302547770700635,0.4148418491484185,0.4255813953488372,0.5149321266968325,0.20629159104658198,0.7588113337940566,0.40440653873489696,104644.40255003411,4,6,4,60,0.25,30000,0.0,30
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat35-fee_pct0-#0,0,LogisticRegression,1.2620549748153573,0.41329617910090966,0.2645502645502646,0.5483791140806731,0.44912559618441966,0.40422885572139305,0.4271395528141866,0.5094679891794409,0.19661222020568664,0.7657221838286109,0.4015636105188344,96668.77853008464,4,6,4,60,0.25,30000,0.0,35
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat40-fee_pct0-#0,0,LogisticRegression,1.2515035954946472,0.409854907993071,0.2628992628992629,0.5419323197645904,0.4466720128307939,0.4068441064638783,0.4199923983276321,0.5124195032198712,0.19419237749546278,0.7636489288182446,0.39587775408670933,89653.16690668391,4,6,4,60,0.25,30000,0.0,40
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat0-fee_pct0.0004-#0,0,LogisticRegression,1.2769164397326616,0.41837274356493226,0.2724684831232208,0.5489319423745653,0.4555160142348755,0.41563275434243174,0.4284606436603335,0.5133689839572193,0.2026618269812462,0.7636489288182446,0.4093816631130064,137736.60002494947,4,6,4,60,0.25,30000,0.0004,0
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.244706939186405,0.4070060884365359,0.24958123953098824,0.5419198055893075,0.4532058940661091,0.4054421768707483,0.4179160419790105,0.5153985507246377,0.18027828191167575,0.7705597788527989,0.40440653873489696,112637.84172510428,4,6,4,60,0.25,30000,0.0004,14
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat20-fee_pct0.0004-#0,0,LogisticRegression,1.2498425653112384,0.40910500964259866,0.25828092243186584,0.544267053701016,0.4472945891783567,0.4207650273224044,0.41868254558987716,0.5128676470588235,0.18632788868723532,0.7774706288873532,0.39658848614072495,102416.27699870363,4,6,4,60,0.25,30000,0.0004,20
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat30-fee_pct0.0004-#0,0,LogisticRegression,1.2647716295626728,0.41433265784872697,0.2683026584867076,0.5465288035450516,0.4499401675309134,0.41414141414141414,0.42447418738049714,0.5127272727272727,0.1984271022383545,0.7671043538355218,0.40085287846481876,86483.64890276673,4,6,4,60,0.25,30000,0.0004,30
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat35-fee_pct0.0004-#0,0,LogisticRegression,1.2372122365266427,0.40461995877377394,0.24875207986688852,0.5417881438289601,0.4466720128307939,0.3981358189081225,0.4177594604720869,0.5124195032198712,0.1808832425892317,0.7705597788527989,0.39587775408670933,78114.88754903368,4,6,4,60,0.25,30000,0.0004,35
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat40-fee_pct0.0004-#0,0,LogisticRegression,1.2291149184001378,0.40103261809807605,0.22932166301969367,0.5419047619047619,0.45788849347568206,0.41455696202531644,0.413367235742826,0.516042780748663,0.15849969751966123,0.7864547339322737,0.4115138592750533,68803.441424994,4,6,4,60,0.25,30000,0.0004,40
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat0-fee_pct0.001-#0,0,LogisticRegression,1.2312298140777564,0.40217546929532155,0.2381363244176014,0.5420738974970203,0.45101959216313475,0.4150375939849624,0.41375545851528384,0.5155393053016454,0.16696914700544466,0.7857636489288182,0.40085287846481876,108560.27710343027,4,6,4,60,0.25,30000,0.001,0
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat14-fee_pct0.001-#0,0,LogisticRegression,1.250906062314262,0.40961414859225637,0.26172839506172846,0.5430238210986874,0.4461538461538462,0.4092664092664093,0.41882264716910383,0.5183443085606774,0.19237749546279492,0.7719419488597098,0.3916133617626155,86142.05871411489,4,6,4,60,0.25,30000,0.001,14
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat20-fee_pct0.001-#0,0,LogisticRegression,1.2763602918523764,0.4180921593529292,0.271298593879239,0.5440744368266406,0.46098726114649685,0.4287581699346405,0.42131209708001516,0.5239819004524887,0.1984271022383545,0.7677954388389772,0.4115138592750533,76064.14143846047,4,6,4,60,0.25,30000,0.001,20
LogisticRegression-p4-tr6-sw4-lw60-fa0.25-max30000-fee_flat30-fee_pct0.001-#0,0,LogisticRegression,1.276272728784336,0.4187771632698961,0.28389662027833,0.5468594217347956,0.4455166867712103,0.41415313225058004,0.4276803118908382,0.512962962962963,0.2159709618874773,0.7581202487906012,0.3937455579246624,60845.3689395869,4,6,4,60,0.25,30000,0.001,30
