permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(20000),SVC,0.1723011514099757,120522.37963282202,1,8,2,252,0.1,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(30000),SVC,0.1791303327687903,124422.54963840866,1,8,2,252,0.1,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.1)-max(100000),SVC,0.16053167341581598,177240.22397884564,1,8,2,252,0.1,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(20000),SVC,0.40449197146413063,120268.54923111931,1,8,2,252,0.25,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(30000),SVC,0.3495068911184902,125610.07041192168,1,8,2,252,0.25,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.25)-max(100000),SVC,0.41514556318862905,174304.5883572724,1,8,2,252,0.25,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(20000),SVC,0.7160961622283475,119556.65112342342,1,8,2,252,0.5,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(30000),SVC,0.7175509087054018,127398.49925057296,1,8,2,252,0.5,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.5)-max(100000),SVC,0.6657238919961277,176853.52456971753,1,8,2,252,0.5,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(20000),SVC,0.7269792147157861,112768.82391604828,1,8,2,252,0.8,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(30000),SVC,0.7375113237607989,118669.30447457536,1,8,2,252,0.8,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(0.8)-max(100000),SVC,0.7260787290202871,153212.09970052546,1,8,2,252,0.8,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(20000),SVC,0.6031733180681165,110561.1910898862,1,8,2,252,1.0,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(30000),SVC,0.5946144600994351,114183.88478801827,1,8,2,252,1.0,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(1)-max(100000),SVC,0.5424473300127366,138751.60124754527,1,8,2,252,1.0,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(20000),SVC,-0.07998934816420888,106951.09510593185,1,8,2,252,2.0,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(30000),SVC,-0.07624261745588568,109830.82536865812,1,8,2,252,2.0,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(2)-max(100000),SVC,-0.09575315303929366,118689.9380571828,1,8,2,252,2.0,100000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(20000),SVC,-0.24950189260323263,101053.54634018132,1,8,2,252,3.0,20000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(30000),SVC,-0.28245927529680603,101882.39784767237,1,8,2,252,3.0,30000
SVC-p1-tr(8)-sw(2)-lw(252)-fa(3)-max(100000),SVC,-0.29722999096113156,105189.58882422015,1,8,2,252,3.0,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(20000),SVC,0.08297570436206847,119335.29659607637,1,8,3,24,0.1,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(30000),SVC,0.07011752190148968,126776.78634012987,1,8,3,24,0.1,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.1)-max(100000),SVC,0.06148037480959001,184447.92007786146,1,8,3,24,0.1,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(20000),SVC,0.26978126502911803,123254.16427928791,1,8,3,24,0.25,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(30000),SVC,0.18472890299467826,131107.4645622746,1,8,3,24,0.25,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.25)-max(100000),SVC,0.23304088677509927,194255.98818680012,1,8,3,24,0.25,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(20000),SVC,0.48728649700760107,117877.65829045256,1,8,3,24,0.5,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(30000),SVC,0.46763741413791593,124149.18783697116,1,8,3,24,0.5,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.5)-max(100000),SVC,0.4620985150293708,175795.64415964484,1,8,3,24,0.5,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(20000),SVC,0.6242436376135825,116365.66362079505,1,8,3,24,0.8,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(30000),SVC,0.6323909287551079,122225.32231437582,1,8,3,24,0.8,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(0.8)-max(100000),SVC,0.6285446947688769,174123.48595468042,1,8,3,24,0.8,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(20000),SVC,0.7207819430724367,116842.87109092118,1,8,3,24,1.0,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(30000),SVC,0.6439431818913529,124738.83048091942,1,8,3,24,1.0,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(1)-max(100000),SVC,0.6412691573259216,172789.17857793652,1,8,3,24,1.0,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(20000),SVC,0.41025359481072676,107035.14147211982,1,8,3,24,2.0,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(30000),SVC,0.39365447601613246,110153.77937059838,1,8,3,24,2.0,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(2)-max(100000),SVC,0.39829016514339366,132480.08311112475,1,8,3,24,2.0,100000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(20000),SVC,-0.40255770734716934,105257.72172935025,1,8,3,24,3.0,20000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(30000),SVC,-0.4214818146545398,105876.7503063324,1,8,3,24,3.0,30000
SVC-p1-tr(8)-sw(3)-lw(24)-fa(3)-max(100000),SVC,-0.42265159746269343,115686.39810416907,1,8,3,24,3.0,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(20000),SVC,0.05028645772908946,113973.24048128133,1,8,3,42,0.1,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(30000),SVC,0.0824316973083663,120811.68105831719,1,8,3,42,0.1,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.1)-max(100000),SVC,0.0611865444861146,169556.9284090303,1,8,3,42,0.1,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(20000),SVC,0.22760378655308156,114481.98841515851,1,8,3,42,0.25,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(30000),SVC,0.25276541963178323,120951.47439156262,1,8,3,42,0.25,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.25)-max(100000),SVC,0.2535335686065554,178797.42551336117,1,8,3,42,0.25,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(20000),SVC,0.44926668347684384,115800.2436559672,1,8,3,42,0.5,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(30000),SVC,0.4704590212914327,122823.2958035299,1,8,3,42,0.5,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.5)-max(100000),SVC,0.4927800737173077,171763.62407523528,1,8,3,42,0.5,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(20000),SVC,0.6707712088831473,116639.16739481721,1,8,3,42,0.8,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(30000),SVC,0.6468467440134278,124113.692397609,1,8,3,42,0.8,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(0.8)-max(100000),SVC,0.7098102753215968,177965.86355657753,1,8,3,42,0.8,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(20000),SVC,0.7361795930658881,114747.7501525899,1,8,3,42,1.0,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(30000),SVC,0.7369799424828745,121134.14588318554,1,8,3,42,1.0,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(1)-max(100000),SVC,0.6684922385503017,160564.13471256717,1,8,3,42,1.0,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(20000),SVC,0.35435196929869806,108120.27464136238,1,8,3,42,2.0,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(30000),SVC,0.34666763920785826,112065.09397175442,1,8,3,42,2.0,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(2)-max(100000),SVC,0.37808787675591016,138054.73243930304,1,8,3,42,2.0,100000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(20000),SVC,-0.17245133209588337,101507.84810391141,1,8,3,42,3.0,20000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(30000),SVC,-0.22266563671114215,102772.34298234186,1,8,3,42,3.0,30000
SVC-p1-tr(8)-sw(3)-lw(42)-fa(3)-max(100000),SVC,-0.17778895356774838,108106.40233729038,1,8,3,42,3.0,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(20000),SVC,0.06531672996147053,118625.6421866976,1,8,3,60,0.1,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(30000),SVC,0.08916811852468531,119417.65008217545,1,8,3,60,0.1,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.1)-max(100000),SVC,0.07445738607990016,164788.89531919223,1,8,3,60,0.1,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(20000),SVC,0.2667451033426116,116158.52497228782,1,8,3,60,0.25,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(30000),SVC,0.22492877478025752,124033.73962527004,1,8,3,60,0.25,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.25)-max(100000),SVC,0.2077042872518451,177182.08304026193,1,8,3,60,0.25,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(20000),SVC,0.5355467625415834,114243.7616266247,1,8,3,60,0.5,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(30000),SVC,0.5984968706982872,121923.21657826456,1,8,3,60,0.5,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.5)-max(100000),SVC,0.5976166952656288,170385.01528763914,1,8,3,60,0.5,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(20000),SVC,0.7436907486866131,116642.27677485289,1,8,3,60,0.8,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(30000),SVC,0.6746410217974641,122939.95040551417,1,8,3,60,0.8,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(0.8)-max(100000),SVC,0.6861225695722207,175540.01685181522,1,8,3,60,0.8,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(20000),SVC,0.7199131866822575,116115.98287917378,1,8,3,60,1.0,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(30000),SVC,0.7403232655127446,122582.5534721773,1,8,3,60,1.0,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(1)-max(100000),SVC,0.7197812314809044,165674.6604371186,1,8,3,60,1.0,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(20000),SVC,0.3316455053991041,108502.09266309011,1,8,3,60,2.0,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(30000),SVC,0.3850681423930864,114435.32777762963,1,8,3,60,2.0,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(2)-max(100000),SVC,0.3704760315660145,136056.9175809702,1,8,3,60,2.0,100000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(20000),SVC,-0.3416381358941494,103793.77032573432,1,8,3,60,3.0,20000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(30000),SVC,-0.34486246406270915,104224.28293401709,1,8,3,60,3.0,30000
SVC-p1-tr(8)-sw(3)-lw(60)-fa(3)-max(100000),SVC,-0.35948007921647784,110901.83658256388,1,8,3,60,3.0,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(20000),SVC,0.1191250786525142,115605.65491303868,1,8,3,180,0.1,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(30000),SVC,0.16961209706887181,127160.22808019244,1,8,3,180,0.1,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.1)-max(100000),SVC,0.1685339951243574,177407.4315353908,1,8,3,180,0.1,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(20000),SVC,0.3313225671593587,117231.01650753118,1,8,3,180,0.25,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(30000),SVC,0.31168786203313736,126650.09083845721,1,8,3,180,0.25,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.25)-max(100000),SVC,0.3258473799575041,173560.6411438185,1,8,3,180,0.25,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(20000),SVC,0.7173406466227817,117302.89862210151,1,8,3,180,0.5,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(30000),SVC,0.6788932947767655,124355.14981879323,1,8,3,180,0.5,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.5)-max(100000),SVC,0.68236235267835,177029.698854207,1,8,3,180,0.5,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(20000),SVC,0.7629707217843169,115991.19963177302,1,8,3,180,0.8,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(30000),SVC,0.7195549338553382,121006.93342826929,1,8,3,180,0.8,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(0.8)-max(100000),SVC,0.7429717214804713,162866.7525554668,1,8,3,180,0.8,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(20000),SVC,0.7091740588234554,113926.9164973113,1,8,3,180,1.0,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(30000),SVC,0.7075290072368441,117629.21258574762,1,8,3,180,1.0,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(1)-max(100000),SVC,0.7064820341843762,154190.5298263579,1,8,3,180,1.0,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(20000),SVC,-0.01376797866787749,105227.1066988733,1,8,3,180,2.0,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(30000),SVC,-0.011886975083196694,107150.08346953653,1,8,3,180,2.0,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(2)-max(100000),SVC,-0.007075465799307734,118390.71122607676,1,8,3,180,2.0,100000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(20000),SVC,-0.5981583886582136,101084.34544600543,1,8,3,180,3.0,20000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(30000),SVC,-0.6416069248212106,100921.41225417683,1,8,3,180,3.0,30000
SVC-p1-tr(8)-sw(3)-lw(180)-fa(3)-max(100000),SVC,-0.5960671046877573,102663.62280209377,1,8,3,180,3.0,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(20000),SVC,0.0902405289799697,118555.9314871406,1,8,3,252,0.1,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(30000),SVC,0.17754217138835582,125168.07064784669,1,8,3,252,0.1,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.1)-max(100000),SVC,0.13494613230329444,169455.81721857592,1,8,3,252,0.1,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(20000),SVC,0.3863803684239705,117028.33834616316,1,8,3,252,0.25,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(30000),SVC,0.42548634635577065,124542.18256169694,1,8,3,252,0.25,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.25)-max(100000),SVC,0.3833763051721878,174517.6630722977,1,8,3,252,0.25,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(20000),SVC,0.7299417544102957,120599.02367042257,1,8,3,252,0.5,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(30000),SVC,0.6833760463300029,122918.19367283345,1,8,3,252,0.5,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.5)-max(100000),SVC,0.691072196692142,177191.86775150374,1,8,3,252,0.5,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(20000),SVC,0.7042388042955745,112282.48467374862,1,8,3,252,0.8,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(30000),SVC,0.6940320403503454,117627.58958112304,1,8,3,252,0.8,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(0.8)-max(100000),SVC,0.7129415268555352,152395.55964762706,1,8,3,252,0.8,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(20000),SVC,0.5072343541886664,108273.21216105185,1,8,3,252,1.0,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(30000),SVC,0.4878608549649407,113006.83712657142,1,8,3,252,1.0,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(1)-max(100000),SVC,0.5590402175689315,137991.67302086903,1,8,3,252,1.0,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(20000),SVC,-0.1161895338126504,107025.99659968734,1,8,3,252,2.0,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(30000),SVC,-0.11271154945204653,108126.57027946413,1,8,3,252,2.0,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(2)-max(100000),SVC,-0.1262679150118906,117765.9954397866,1,8,3,252,2.0,100000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(20000),SVC,-0.39206908341993296,101600.31173741733,1,8,3,252,3.0,20000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(30000),SVC,-0.39206908341993296,102014.43000927799,1,8,3,252,3.0,30000
SVC-p1-tr(8)-sw(3)-lw(252)-fa(3)-max(100000),SVC,-0.3771970030306335,104565.42656943081,1,8,3,252,3.0,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(20000),SVC,0.04636449303922907,121355.98464980253,1,8,4,24,0.1,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(30000),SVC,0.04896409886991693,126169.99911586678,1,8,4,24,0.1,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.1)-max(100000),SVC,0.06535809922229785,180867.76405476528,1,8,4,24,0.1,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(20000),SVC,0.19595887978304627,119024.66297566515,1,8,4,24,0.25,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(30000),SVC,0.25377499190853703,129978.38174261482,1,8,4,24,0.25,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.25)-max(100000),SVC,0.2691451498806571,199505.8334478268,1,8,4,24,0.25,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(20000),SVC,0.3893448804380504,116578.63402943235,1,8,4,24,0.5,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(30000),SVC,0.43787557095145546,122098.91607981015,1,8,4,24,0.5,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.5)-max(100000),SVC,0.4320547598591652,177344.4613622254,1,8,4,24,0.5,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(20000),SVC,0.6179070846960271,115971.87142873237,1,8,4,24,0.8,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(30000),SVC,0.5547999831802061,120284.79589694233,1,8,4,24,0.8,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(0.8)-max(100000),SVC,0.5947009438622308,174187.3945647374,1,8,4,24,0.8,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(20000),SVC,0.6708080481176868,114858.10473487125,1,8,4,24,1.0,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(30000),SVC,0.6390305389630461,122386.00554139493,1,8,4,24,1.0,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(1)-max(100000),SVC,0.6465150917794921,171972.13696085077,1,8,4,24,1.0,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(20000),SVC,0.39081509737770537,107774.86703550332,1,8,4,24,2.0,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(30000),SVC,0.3500200409780174,108958.05034189521,1,8,4,24,2.0,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(2)-max(100000),SVC,0.3738658649420499,130395.44397036084,1,8,4,24,2.0,100000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(20000),SVC,-0.38845218724202546,103660.50670985598,1,8,4,24,3.0,20000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(30000),SVC,-0.3935632935598248,105555.30878684533,1,8,4,24,3.0,30000
SVC-p1-tr(8)-sw(4)-lw(24)-fa(3)-max(100000),SVC,-0.39041562648626016,112646.01378635295,1,8,4,24,3.0,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(20000),SVC,0.05331447073326023,114499.56259218502,1,8,4,42,0.1,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(30000),SVC,0.05872698511705643,125181.53478582778,1,8,4,42,0.1,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.1)-max(100000),SVC,0.052057088371570304,169684.18172304682,1,8,4,42,0.1,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(20000),SVC,0.18499395673081565,115180.97235893657,1,8,4,42,0.25,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(30000),SVC,0.2303328093091077,123025.02849194793,1,8,4,42,0.25,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.25)-max(100000),SVC,0.20065670550628267,167901.87283089472,1,8,4,42,0.25,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(20000),SVC,0.45191001717503254,114263.8883825551,1,8,4,42,0.5,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(30000),SVC,0.48380788845891265,122794.58395345717,1,8,4,42,0.5,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.5)-max(100000),SVC,0.46963432204610767,170917.58719542937,1,8,4,42,0.5,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(20000),SVC,0.6805640016733717,116393.22192613051,1,8,4,42,0.8,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(30000),SVC,0.6601331494490534,123530.81953391465,1,8,4,42,0.8,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(0.8)-max(100000),SVC,0.6803507527957648,177882.3266942302,1,8,4,42,0.8,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(20000),SVC,0.6805978786730175,115483.98072003158,1,8,4,42,1.0,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(30000),SVC,0.7133500548147507,122047.84650387347,1,8,4,42,1.0,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(1)-max(100000),SVC,0.7147972055539367,167824.28524227822,1,8,4,42,1.0,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(20000),SVC,0.3156174228773373,109418.09848917014,1,8,4,42,2.0,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(30000),SVC,0.3527555998353771,111381.92995202486,1,8,4,42,2.0,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(2)-max(100000),SVC,0.3576659356817351,141341.98248664502,1,8,4,42,2.0,100000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(20000),SVC,-0.19284548899660114,100757.62878074756,1,8,4,42,3.0,20000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(30000),SVC,-0.19558152838385157,101451.24118928613,1,8,4,42,3.0,30000
SVC-p1-tr(8)-sw(4)-lw(42)-fa(3)-max(100000),SVC,-0.20792650037232563,106218.69528379393,1,8,4,42,3.0,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(20000),SVC,0.031238492460885503,120469.44438453607,1,8,4,60,0.1,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(30000),SVC,0.10285685670329259,124455.58996809876,1,8,4,60,0.1,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.1)-max(100000),SVC,0.05542304755812777,169693.74903969286,1,8,4,60,0.1,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(20000),SVC,0.23516391612639664,114569.87885579003,1,8,4,60,0.25,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(30000),SVC,0.2306526936420482,123343.29083818934,1,8,4,60,0.25,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.25)-max(100000),SVC,0.2145236428118027,175265.98538216943,1,8,4,60,0.25,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(20000),SVC,0.5231414803677942,112519.7518472974,1,8,4,60,0.5,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(30000),SVC,0.5341500629105743,120075.34563422677,1,8,4,60,0.5,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.5)-max(100000),SVC,0.5619837037671479,168136.4152539497,1,8,4,60,0.5,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(20000),SVC,0.691144545019432,116982.2343232405,1,8,4,60,0.8,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(30000),SVC,0.705359574956561,121846.97808162506,1,8,4,60,0.8,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(0.8)-max(100000),SVC,0.6893261357493552,174378.992813551,1,8,4,60,0.8,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(20000),SVC,0.6477691901663001,115540.25396473147,1,8,4,60,1.0,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(30000),SVC,0.6777647882950001,121345.85135961784,1,8,4,60,1.0,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(1)-max(100000),SVC,0.6845070416670566,165356.6309590179,1,8,4,60,1.0,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(20000),SVC,0.34657056303798195,108211.20033857536,1,8,4,60,2.0,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(30000),SVC,0.35097358023186365,112459.33342187962,1,8,4,60,2.0,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(2)-max(100000),SVC,0.353215483569841,135437.57500433287,1,8,4,60,2.0,100000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(20000),SVC,-0.4079167080998287,103347.40177075191,1,8,4,60,3.0,20000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(30000),SVC,-0.40102852837635816,104268.6310156402,1,8,4,60,3.0,30000
SVC-p1-tr(8)-sw(4)-lw(60)-fa(3)-max(100000),SVC,-0.410203660448625,108672.4435960226,1,8,4,60,3.0,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(20000),SVC,0.13354139696052458,117953.70071469762,1,8,4,180,0.1,20000
