permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
LogisticRegression-p2-tr3-sw1-lw42-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.177071668545765,0.3901055695178613,0.4589630318530574,0.36581196581196584,0.3522966708807417,0.3401102687801516,0.553686934023286,0.5024038461538461,0.7055039313795568,0.2731333758774729,0.27125243348475014,128312.58425425515,2,3,1,42,0.1,100000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3799151518117838,0.4600573205204211,0.46085128744088283,0.4554140127388535,0.46364985163204747,0.46109358569926395,0.47946353730092206,0.4426345609065156,0.46060924369747897,0.4336618650492798,0.4867601246105919,98950.15904304561,2,3,1,42,0.25,20000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3437267932640844,0.4549632180838733,0.49892678273312663,0.4525547445255474,0.3922452660054103,0.4569681083442551,0.45872274143302183,0.4657387580299786,0.5493697478991597,0.44655041698256254,0.338785046728972,107337.76256347315,2,3,1,42,0.25,30000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.3721647887719013,0.4537276359142346,0.4300954519932622,0.46947674418604646,0.4725925925925926,0.4620024125452352,0.45080251221214235,0.4505649717514124,0.4023109243697479,0.489764973464746,0.4968847352024922,152745.2981532409,2,3,1,42,0.25,100000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.1896607136371915,0.34626187599669117,0.2062084257206208,0.5055710306406686,0.4778812572759022,0.6838235294117647,0.41509433962264153,0.3493617021276596,0.12140992167101827,0.6464826357969724,0.7559852670349908,100059.31905078518,2,3,1,42,0.5,20000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.2082625017259394,0.34949174766230223,0.20097487814023246,0.5244507441530829,0.4828368794326241,0.7262872628726287,0.4355503237198352,0.34891348913489134,0.11662315056570931,0.6589492430988424,0.783609576427256,110107.7641230503,2,3,1,42,0.5,30000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.1116752962394512,0.31219397965478335,0.14964925954793454,0.4974051896207584,0.46462084707075824,0.7164179104477612,0.4507959479015919,0.32061603080154005,0.0835509138381201,0.5547640249332146,0.8434622467771639,170044.40721986312,2,3,1,42,0.5,100000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.0858935543659405,0.29237932828331487,0.19069313374552554,0.4727272727272727,0.42247314789314233,0.846820809248555,0.39,0.2777978993118435,0.10744407774110744,0.6,0.8816091954022989,96810.62753722956,2,3,1,42,0.8,20000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.1299720069623156,0.30799200614700306,0.20754108926844989,0.4910130718954249,0.4314178457984407,0.8563829787234043,0.39076723016905074,0.28808330119552644,0.11807847451411808,0.6604395604395604,0.8586206896551725,107456.3560091381,2,3,1,42,0.8,30000,0.0004,14
LogisticRegression-p2-tr3-sw1-lw42-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,LogisticRegression,1.1642449640037544,0.3239821992404674,0.23040604343720492,0.48576576576576574,0.44807315480078375,0.8133333333333334,0.3613941018766756,0.31295620437956206,0.1342134213421342,0.7406593406593407,0.7885057471264367,156260.87176438546,2,3,1,42,0.8,100000,0.0004,14
