permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.7776290804892017,0.2454586041467537,0.037628278221208664,0.29107215654300855,0.4489286457249844,0.4782608695652174,0.3452611218568665,0.31698002350176263,0.019584569732937686,0.25158562367864695,0.7690662865288667,95372.79771631415,1,3,1,24,0.1,20000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.9636164680425713,0.3056568235124456,0.062363238512035006,0.5034353529044348,0.3978178766261015,0.3986013986013986,0.35726950354609927,0.48367346938775513,0.03382789317507418,0.8520084566596194,0.3378474697077691,88472.46070028406,1,3,1,24,0.1,30000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.7082061979857179,0.2273745433853209,0.0826271186440678,0.4914327378782355,0.13414634146341461,0.3842364532019704,0.3314482419473814,0.4641350210970464,0.04629080118694362,0.9499647639182522,0.07840342124019957,99355.14063526649,1,3,1,24,0.1,100000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.8722367049284725,0.2477372464572525,0.06393516434038722,0.4027690371302707,0.40553250345781466,0.47651006711409394,0.3282051282051282,0.30440199335548174,0.03426640926640927,0.5211726384364821,0.6072908036454018,84520.86738295916,1,3,1,24,0.25,20000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.9064943596632831,0.2575306591099066,0.06675687866486242,0.41939468807906116,0.42034279291935944,0.5103448275862069,0.33781094527363187,0.31802721088435376,0.03571428571428571,0.5529315960912052,0.6197183098591549,85479.2290429635,1,3,1,24,0.25,30000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.9776167174734329,0.2954798705856649,0.16579476861167003,0.39675828047921075,0.41506366838255215,0.49878934624697335,0.34968944099378885,0.3083735909822866,0.09942084942084942,0.4584690553745928,0.6346313173156587,87602.24581587233,1,3,1,24,0.25,100000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.8831180585239068,0.23300409869180663,0.08861726508785332,0.4280137772675086,0.36648701616854484,0.5321100917431193,0.2829386763812993,0.3758793969849246,0.04833333333333333,0.8784165881244109,0.3575525812619503,83907.57946328682,1,3,1,24,0.5,20000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.6506248023477261,0.1949202953968651,0.14175541681968418,0.40102624827313993,0.10784313725490195,0.5975232198142415,0.25361957064403395,0.3707865168539326,0.08041666666666666,0.9575871819038643,0.06309751434034416,97556.95937914582,1,3,1,24,0.5,30000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.6945397879819692,0.22346829344166652,0.20280918122644742,0.40528992878942016,0.08644067796610169,0.5703275529865125,0.2584327970939284,0.3805970149253731,0.12333333333333334,0.9387370405278039,0.04875717017208413,100625.37919241154,1,3,1,24,0.5,100000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.980080151246219,0.3013458434200222,0.2641953515739924,0.3908709338929696,0.32501386577925684,0.6632200886262924,0.2553118574366004,0.32127192982456143,0.16495224099926525,0.8333333333333334,0.3288439955106622,83461.31523619246,1,3,1,24,0.8,20000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,1.0460240238700267,0.3340468232988828,0.3126050420168067,0.38726513569937376,0.34615384615384615,0.6580188679245284,0.25255275697753576,0.3869625520110957,0.2049963262307127,0.8299776286353467,0.31313131313131315,87567.23692188022,1,3,1,24,0.8,30000,0.0004,14
AdaBoostClassifier-p1-tr3-sw1-lw24-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,1.0864352411499183,0.3520411795643315,0.3372314386728312,0.3883440739702998,0.3608597285067873,0.6492146596858639,0.25906542056074766,0.3637400228050171,0.22777369581190302,0.7751677852348994,0.35802469135802467,108162.79187044667,1,3,1,24,0.8,100000,0.0004,14
AdaBoostClassifier-p2-tr3-sw1-lw24-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,1.0391865112911551,0.362890835705262,0.06568364611260054,0.5004906771344455,0.4730121880441091,0.29518072289156627,0.410958904109589,0.4384077461000538,0.03695324283559578,0.6398996235884568,0.5135475740390675,81512.41362582799,2,3,1,24,0.1,20000,0.0004,14
AdaBoostClassifier-p2-tr3-sw1-lw24-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,1.20578336958503,0.40832150033965026,0.29396771452846215,0.4931954273271638,0.4186202277294039,0.33657587548638135,0.4355769230769231,0.44674767691208006,0.2609351432880845,0.5683814303638645,0.39382482671707625,88306.20275635047,2,3,1,24,0.1,30000,0.0004,14
AdaBoostClassifier-p2-tr3-sw1-lw24-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,0.8057296934182083,0.2774254164549751,0.1136890951276102,0.19088319088319086,0.5011574074074073,0.24623115577889448,0.392578125,0.3611342785654712,0.07390648567119155,0.1260978670012547,0.8185255198487713,99171.1150506999,2,3,1,24,0.1,100000,0.0004,14
AdaBoostClassifier-p2-tr3-sw1-lw24-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,AdaBoostClassifier,1.170790395380078,0.376362935311493,0.25165048543689317,0.4723247232472325,0.4468151866959524,0.42077922077922075,0.40634920634920635,0.38548998375744453,0.17950138504155125,0.5638766519823789,0.5313432835820896,91259.02527791863,2,3,1,24,0.25,20000,0.0004,14
