Time (UTC),open,high,low,close,volume
2021-05-30 14:00:00+00:00,35699.68,35733.27,35143.22,35362.58,49760549.22
2021-05-30 15:00:00+00:00,35362.58,35637.56,35240.23,35503.55,44454076.92
2021-05-30 16:00:00+00:00,35503.55,35969.05,35328.77,35749.07,52973391.31
2021-05-30 17:00:00+00:00,35749.07,36017.64,35736.95,35836.81,36276044.23
2021-05-30 18:00:00+00:00,35836.81,36241.92,35832.16,36143.13,50117611.67
2021-05-30 19:00:00+00:00,36143.13,36279.62,36053.44,36089.08,39682885.81
2021-05-30 20:00:00+00:00,36089.08,36319.78,35917.65,36070.4,46666981.41
2021-05-30 21:00:00+00:00,36070.4,36206.05,35876.65,35954.22,28270658.7
2021-05-30 22:00:00+00:00,35954.22,36040.48,35683.8,35729.91,41595036.35
2021-05-30 23:00:00+00:00,35729.91,35817.56,35524.18,35662.59,39584784.2
2021-05-31 00:00:00+00:00,35662.59,35996.15,35247.83,35339.81,77383761.55
2021-05-31 01:00:00+00:00,35339.81,35436.27,34786.33,34819.06,71600514.21
2021-05-31 02:00:00+00:00,34819.06,34969.67,34574.86,34752.66,72030260.77
2021-05-31 03:00:00+00:00,34752.66,34767.21,34296.8,34529.74,81933347.07
2021-05-31 04:00:00+00:00,34529.74,34684.24,34202.86,34498.29,50638239.42
2021-05-31 05:00:00+00:00,34498.29,34696.17,34214.31,34483.81,56300456.15
2021-05-31 06:00:00+00:00,34483.81,35123.09,34470.38,35081.11,56729633.78
2021-05-31 07:00:00+00:00,35081.11,35985.13,35022.97,35855.61,96457813.09
2021-05-31 08:00:00+00:00,35855.61,36231.85,35623.12,36145.14,86250068.92
2021-05-31 09:00:00+00:00,36145.14,36379.98,35917.81,35939.88,81210515.66
2021-05-31 10:00:00+00:00,35939.88,37014.51,35939.88,36895.78,123541083.64
2021-05-31 11:00:00+00:00,36895.78,37204.54,36775.14,36845.89,99911422.26
2021-05-31 12:00:00+00:00,36845.89,37263.17,36646.79,36791.96,88952690.73
2021-05-31 13:00:00+00:00,36791.96,37099.21,36556.76,36745.2,104919888.73
2021-05-31 14:00:00+00:00,36745.2,36830.91,36369.86,36638.69,70750779.51
2021-05-31 15:00:00+00:00,36638.69,37146.8,36612.15,37005.96,74849522.39
2021-05-31 16:00:00+00:00,37005.96,37480.86,36884.22,37142.36,136037642.75
2021-05-31 17:00:00+00:00,37142.36,37174.37,36736.45,36955.02,67815270.5
2021-05-31 18:00:00+00:00,36955.02,36968.58,36627.92,36704.14,39259199.66
2021-05-31 19:00:00+00:00,36704.14,36888.48,36548.22,36886.88,74119776.7
2021-05-31 20:00:00+00:00,36886.88,36995.86,36590.15,36690.64,49961689.09
2021-05-31 21:00:00+00:00,36690.64,37058.26,36649.42,36945.46,45420158.31
2021-05-31 22:00:00+00:00,36945.46,37264.77,36872.44,36893.02,50038576.49
2021-05-31 23:00:00+00:00,36893.02,37512.8,36836.68,37290.83,65550212.59
2021-06-01 00:00:00+00:00,37290.83,37910.19,37144.59,37813.55,116820601.4
2021-06-01 01:00:00+00:00,37813.55,37831.19,37177.31,37201.34,59061835.68
2021-06-01 02:00:00+00:00,37201.34,37290.27,36651.82,36850.78,60532095.37
2021-06-01 03:00:00+00:00,36850.78,37121.32,36505.17,36707.93,61224143.58
2021-06-01 04:00:00+00:00,36707.93,36949.86,36572.94,36755.98,43325614.58
2021-06-01 05:00:00+00:00,36755.98,37355.99,36728.66,37285.36,42493825.22
2021-06-01 06:00:00+00:00,37285.36,37433.72,36749.88,36934.97,51930692.41
2021-06-01 07:00:00+00:00,36934.97,37160.82,36668.89,36845.81,33521567.31
2021-06-01 08:00:00+00:00,36845.81,36929.62,35939.2,36199.31,100796051.54
2021-06-01 09:00:00+00:00,36199.31,36350.57,35996.54,36243.91,37187274.52
2021-06-01 10:00:00+00:00,36243.91,36574.89,36113.73,36443.36,39066217.98
2021-06-01 11:00:00+00:00,36443.36,36722.58,36314.31,36611.19,39204007.87
2021-06-01 12:00:00+00:00,36611.19,36611.19,36131.16,36158.03,48713026.88
2021-06-01 13:00:00+00:00,36158.03,37382.86,35740.14,37021.65,233125997.62
2021-06-01 14:00:00+00:00,37021.65,37251.98,36493.6,36630.99,90450937.54
2021-06-01 15:00:00+00:00,36630.99,36634.72,36060.94,36225.48,72031865.73
2021-06-01 16:00:00+00:00,36225.48,36443.03,35785.89,35948.6,100274036.1
2021-06-01 17:00:00+00:00,35948.6,36223.87,35733.52,36164.8,87243690.28
2021-06-01 18:00:00+00:00,36164.8,36477.65,36112.64,36222.82,68965780.35
2021-06-01 19:00:00+00:00,36222.82,36230.42,35795.72,35976.37,60716867.42
2021-06-01 20:00:00+00:00,35976.37,36334.01,35880.48,36320.85,46177159.15
2021-06-01 21:00:00+00:00,36320.85,36472.29,36062.76,36410.84,36758726.39
2021-06-01 22:00:00+00:00,36410.84,36566.34,36234.88,36428.28,45917517.8
2021-06-01 23:00:00+00:00,36428.28,36793.52,36428.28,36683.51,50729256.46
2021-06-02 00:00:00+00:00,36683.51,36877.39,36079.24,36185.64,75575095.79
2021-06-02 01:00:00+00:00,36185.64,36291.9,35935.34,36287.05,39689064.06
2021-06-02 02:00:00+00:00,36287.05,36526.38,36235.61,36293.35,28978245.02
2021-06-02 03:00:00+00:00,36293.35,36667.88,36281.92,36486.15,30241059.24
2021-06-02 04:00:00+00:00,36486.15,36768.44,36486.15,36673.11,36168413.71
2021-06-02 05:00:00+00:00,36673.11,36902.95,36517.22,36823.08,31766010.87
2021-06-02 06:00:00+00:00,36823.08,36976.32,36670.72,36738.76,36146217.7
2021-06-02 07:00:00+00:00,36738.76,37393.95,36738.75,37223.98,87109585.28
2021-06-02 08:00:00+00:00,37223.98,37454.43,37078.12,37379.04,59175475.8
2021-06-02 09:00:00+00:00,37379.04,37508.17,37185.01,37271.82,53120283.73
2021-06-02 10:00:00+00:00,37271.82,37286.53,37048.47,37159.79,44704830.76
2021-06-02 11:00:00+00:00,37159.79,37334.64,36863.59,37200.78,70925928.91
2021-06-02 12:00:00+00:00,37200.78,37443.31,37180.81,37285.49,52675574.76
2021-06-02 13:00:00+00:00,37285.49,37774.63,37071.96,37541.65,115471023.64
2021-06-02 14:00:00+00:00,37541.65,38066.28,37459.4,37872.46,131540725.39
2021-06-02 15:00:00+00:00,37872.46,38225.18,37868.7,38045.5,108365070.52
2021-06-02 16:00:00+00:00,38045.5,38206.94,37756.86,37881.88,101541157.2
2021-06-02 17:00:00+00:00,37881.88,38074.75,37746.75,38022.51,53508053.42
2021-06-02 18:00:00+00:00,38022.51,38058.95,37790.04,38016.01,61267891.22
2021-06-02 19:00:00+00:00,38016.01,38031.13,37808.9,37887.79,47714297.48
2021-06-02 20:00:00+00:00,37887.79,37930.44,37616.38,37752.91,67992988.22
2021-06-02 21:00:00+00:00,37752.91,37918.71,37705.98,37810.76,45898170.01
2021-06-02 22:00:00+00:00,37810.76,37871.77,37364.81,37540.88,77171939.91
2021-06-02 23:00:00+00:00,37540.88,37743.2,37464.46,37576.98,37824146.55
2021-06-03 00:00:00+00:00,37576.98,37862.66,37326.43,37489.44,68521841.19
2021-06-03 01:00:00+00:00,37489.44,37587.48,37270.85,37300.58,39501433.66
2021-06-03 02:00:00+00:00,37300.58,37428.32,37199.92,37412.32,37689312.66
2021-06-03 03:00:00+00:00,37412.32,37681.06,37358.37,37644.98,37541235.69
2021-06-03 04:00:00+00:00,37644.98,38050.68,37612.24,37965.42,54947398.16
2021-06-03 05:00:00+00:00,37965.42,38881.58,37965.42,38814.52,123061723.36
2021-06-03 06:00:00+00:00,38814.52,38965.38,38616.64,38951.39,60053485.62
2021-06-03 07:00:00+00:00,38951.39,39009.8,38565.44,38641.87,50720873.85
2021-06-03 08:00:00+00:00,38641.87,38891.09,38542.45,38815.17,45332489.3
2021-06-03 09:00:00+00:00,38815.17,39200.91,38815.17,39132.28,76386072.65
2021-06-03 10:00:00+00:00,39132.28,39482.46,39045.29,39286.37,75242643.22
2021-06-03 11:00:00+00:00,39286.37,39316.75,38732.85,38786.1,116174566.05
2021-06-03 12:00:00+00:00,38786.1,39096.41,38589.54,39034.53,91539257.82
2021-06-03 13:00:00+00:00,39034.53,39274.67,38354.89,38448.1,140570626.5
2021-06-03 14:00:00+00:00,38448.1,38713.48,38367.46,38640.81,80140186.76
2021-06-03 15:00:00+00:00,38640.81,38769.96,38455.72,38574.96,68075428.26
2021-06-03 16:00:00+00:00,38574.96,38966.29,38457.09,38894.29,59840493.93
2021-06-03 17:00:00+00:00,38894.29,38991.49,38759.4,38813.21,53752861.01
2021-06-03 18:00:00+00:00,38813.21,38932.86,38526.08,38565.87,48799065.22
2021-06-03 19:00:00+00:00,38565.87,38667.52,38467.79,38596.92,61168899.57
2021-06-03 20:00:00+00:00,38596.92,38733.96,38550.54,38703.03,41935749.18
2021-06-03 21:00:00+00:00,38703.03,38973.32,38657.34,38766.24,43542469.37
2021-06-03 22:00:00+00:00,38766.24,38990.5,38731.03,38901.19,41029992.01
2021-06-03 23:00:00+00:00,38901.19,39251.33,38806.8,39229.66,71073337.0
2021-06-04 00:00:00+00:00,39229.66,39273.49,38613.08,38677.91,65625981.17
2021-06-04 01:00:00+00:00,38677.91,38682.19,37625.39,37918.79,157712903.78
2021-06-04 02:00:00+00:00,37918.79,37918.79,37403.29,37793.75,100631450.91
2021-06-04 03:00:00+00:00,37793.75,38137.01,37608.52,37957.96,55503440.53
2021-06-04 04:00:00+00:00,37957.96,37958.65,37524.25,37584.82,39002000.76
2021-06-04 05:00:00+00:00,37584.82,37686.12,36611.35,36757.12,156016864.42
2021-06-04 06:00:00+00:00,36757.12,37041.77,36606.3,36789.96,66363809.43
2021-06-04 07:00:00+00:00,36789.96,36817.88,36322.56,36628.72,89554924.82
2021-06-04 08:00:00+00:00,36628.72,36844.36,36278.73,36732.4,71479374.33
2021-06-04 09:00:00+00:00,36732.4,36862.75,36385.43,36855.19,45942764.54
2021-06-04 10:00:00+00:00,36855.19,37022.46,36600.92,36650.19,45253761.51
2021-06-04 11:00:00+00:00,36650.19,36843.22,36389.75,36589.17,63341530.44
2021-06-04 12:00:00+00:00,36589.17,37129.26,35617.03,36886.8,241511908.6
2021-06-04 13:00:00+00:00,36886.8,36991.38,36636.64,36748.4,57744629.86
2021-06-04 14:00:00+00:00,36748.4,36890.94,36185.25,36736.87,133880518.8
2021-06-04 15:00:00+00:00,36736.87,37081.14,36673.65,36986.14,85640866.36
2021-06-04 16:00:00+00:00,36986.14,37085.85,36798.62,36921.88,49248319.93
2021-06-04 17:00:00+00:00,36921.88,37260.69,36843.13,37111.74,58282576.31
2021-06-04 18:00:00+00:00,37111.74,37189.29,36998.14,37133.29,42822516.66
2021-06-04 19:00:00+00:00,37133.29,37212.92,36766.0,36825.36,52300345.32
2021-06-04 20:00:00+00:00,36825.36,37133.86,36820.91,37048.61,39543945.48
2021-06-04 21:00:00+00:00,37048.61,37248.73,37046.72,37224.84,37196861.08
2021-06-04 22:00:00+00:00,37224.84,37263.38,37101.9,37122.15,26642966.54
2021-06-04 23:00:00+00:00,37122.15,37218.44,36509.82,36861.5,56699980.76
2021-06-05 00:00:00+00:00,36861.5,37761.03,36657.29,37688.25,82457032.41
2021-06-05 01:00:00+00:00,37688.25,37845.58,37582.42,37712.95,38087999.52
2021-06-05 02:00:00+00:00,37712.95,37773.47,37385.97,37665.9,37787118.82
2021-06-05 03:00:00+00:00,37665.9,37764.89,37402.28,37418.58,19212498.34
2021-06-05 04:00:00+00:00,37418.58,37719.73,37418.58,37690.29,26526239.54
2021-06-05 05:00:00+00:00,37690.29,37751.07,37499.27,37614.33,14668119.14
2021-06-05 06:00:00+00:00,37614.33,37829.36,37587.27,37713.41,25016592.46
2021-06-05 07:00:00+00:00,37713.41,37911.76,37576.03,37594.58,37188955.68
2021-06-05 08:00:00+00:00,37594.58,37860.26,37472.57,37796.17,25945531.64
2021-06-05 09:00:00+00:00,37796.17,37836.6,36072.59,36370.01,118886152.98
2021-06-05 10:00:00+00:00,36370.01,36660.39,36082.87,36487.78,80067195.78
2021-06-05 11:00:00+00:00,36487.78,36543.86,35723.85,35902.65,107628993.44
2021-06-05 12:00:00+00:00,35902.65,36228.22,35362.38,36049.08,134325370.55
2021-06-05 13:00:00+00:00,36049.08,36049.08,35708.59,35755.99,65769281.45
2021-06-05 14:00:00+00:00,35755.99,36001.52,35548.43,35654.59,73018890.15
2021-06-05 15:00:00+00:00,35654.59,36431.45,35591.29,36318.38,63353427.04
2021-06-05 16:00:00+00:00,36318.38,36322.64,36023.75,36083.87,37097858.0
2021-06-05 17:00:00+00:00,36083.87,36311.27,35894.54,36015.3,40732290.5
2021-06-05 18:00:00+00:00,36015.3,36176.48,35917.21,36038.38,30837582.58
2021-06-05 19:00:00+00:00,36038.38,36301.88,35734.88,35787.11,52638637.27
2021-06-05 20:00:00+00:00,35787.11,36019.24,35595.88,35853.04,59202698.9
2021-06-05 21:00:00+00:00,35853.04,35855.43,34846.16,34993.67,137489880.05
2021-06-05 22:00:00+00:00,34993.67,35341.03,34900.97,35081.75,87004476.07
2021-06-05 23:00:00+00:00,35081.75,35614.07,35079.45,35538.4,49145710.23
2021-06-06 00:00:00+00:00,35538.4,35773.59,35443.79,35596.25,52324576.03
2021-06-06 01:00:00+00:00,35596.25,36240.97,35595.95,36238.53,61907380.39
2021-06-06 02:00:00+00:00,36238.53,36252.71,36072.93,36157.9,30629253.76
2021-06-06 03:00:00+00:00,36157.9,36221.24,35850.02,36014.84,52984877.04
2021-06-06 04:00:00+00:00,36014.84,36205.21,35978.87,36103.08,17710670.38
2021-06-06 05:00:00+00:00,36103.08,36241.57,36015.02,36241.57,21967319.89
2021-06-06 06:00:00+00:00,36241.57,36453.81,35763.62,35875.07,47112419.06
2021-06-06 07:00:00+00:00,35875.07,36194.01,35861.74,36157.88,27056296.12
2021-06-06 08:00:00+00:00,36157.88,36373.54,36004.74,36343.06,39534440.18
2021-06-06 09:00:00+00:00,36340.16,36465.46,36108.79,36192.22,516895053.49
2021-06-06 10:00:00+00:00,36196.67,36227.71,35879.22,36027.12,32618186.99
2021-06-06 11:00:00+00:00,36027.12,36137.79,35840.68,35895.72,23573668.73
2021-06-06 12:00:00+00:00,35895.72,36126.38,35827.97,35885.49,23944935.78
2021-06-06 13:00:00+00:00,35885.49,36030.27,35571.82,35649.47,41053636.77
2021-06-06 14:00:00+00:00,35649.47,36207.89,35493.3,36127.78,55697571.76
2021-06-06 15:00:00+00:00,36127.78,36414.01,36069.25,36184.16,31452402.22
2021-06-06 16:00:00+00:00,36184.16,36319.06,36134.65,36250.61,32611377.82
2021-06-06 17:00:00+00:00,36250.61,36250.96,35949.73,36041.7,24251006.25
2021-06-06 18:00:00+00:00,36041.7,36045.34,35860.31,35898.3,23306906.4
2021-06-06 19:00:00+00:00,35898.3,35898.3,35742.14,35768.23,24314070.99
2021-06-06 20:00:00+00:00,35768.23,35980.25,35639.32,35972.77,71814766.37
2021-06-06 21:00:00+00:00,35972.77,35979.88,35874.12,35943.53,76707300.64
2021-06-06 22:00:00+00:00,35943.53,35944.42,35264.34,35557.79,98853837.55
2021-06-06 23:00:00+00:00,35557.79,35846.87,35490.29,35798.57,55262971.37
2021-06-07 00:00:00+00:00,35798.57,36387.3,35536.53,36300.44,115039954.0
2021-06-07 01:00:00+00:00,36300.44,36790.39,36184.95,36686.64,83052303.46
2021-06-07 02:00:00+00:00,36686.64,36752.98,36559.59,36644.84,46204766.94
2021-06-07 03:00:00+00:00,36644.84,36709.52,36303.73,36381.83,73061418.0
2021-06-07 04:00:00+00:00,36381.83,36520.2,36211.53,36256.67,31456441.35
2021-06-07 05:00:00+00:00,36256.67,36406.76,36107.14,36295.87,35921262.99
2021-06-07 06:00:00+00:00,36295.87,36346.15,36054.75,36085.4,35008292.27
2021-06-07 07:00:00+00:00,36085.4,36208.46,35884.62,36151.92,36378111.54
2021-06-07 08:00:00+00:00,36151.92,36303.13,35925.84,36116.27,35938986.1
2021-06-07 09:00:00+00:00,36116.27,36393.19,36061.78,36301.01,29695356.04
2021-06-07 10:00:00+00:00,36301.01,36607.03,36296.28,36522.68,39931838.9
2021-06-07 11:00:00+00:00,36522.68,36589.07,36332.67,36391.72,33559627.39
2021-06-07 12:00:00+00:00,36391.72,36775.93,36260.5,36630.3,75653776.83
2021-06-07 13:00:00+00:00,36630.3,36732.0,36270.64,36314.35,81926374.72
2021-06-07 14:00:00+00:00,36314.35,36316.36,35887.39,36059.84,116841594.45
2021-06-07 15:00:00+00:00,36059.84,36124.28,35944.24,36033.92,42257979.48
2021-06-07 16:00:00+00:00,36033.92,36078.69,35710.29,35797.46,68472018.48
2021-06-07 17:00:00+00:00,35797.46,35873.66,35586.19,35731.17,63435263.17
2021-06-07 18:00:00+00:00,35731.17,35765.39,35418.78,35498.8,71177117.04
2021-06-07 19:00:00+00:00,35498.8,35676.56,35345.03,35649.65,70169462.8
2021-06-07 20:00:00+00:00,35649.65,35738.87,34088.02,34455.08,212366979.57
2021-06-07 21:00:00+00:00,34455.08,34618.09,33642.11,34137.77,217534943.74
2021-06-07 22:00:00+00:00,34137.77,34300.95,33944.06,34172.41,101544486.32
2021-06-07 23:00:00+00:00,34172.41,34187.52,33367.12,33582.86,133682665.03
2021-06-08 00:00:00+00:00,33582.86,34061.09,33356.59,33685.27,151490833.86
2021-06-08 01:00:00+00:00,33685.27,33946.0,33592.69,33796.69,78825445.72
2021-06-08 02:00:00+00:00,33796.69,33882.75,32447.0,32729.57,248590013.56
2021-06-08 03:00:00+00:00,32729.57,32898.66,32461.92,32838.01,150970055.96
2021-06-08 04:00:00+00:00,32838.01,33119.48,32704.73,32867.68,96428122.08
2021-06-08 05:00:00+00:00,32867.68,32996.28,32524.79,32931.08,67603770.95
2021-06-08 06:00:00+00:00,32931.08,32963.53,32592.59,32630.78,52154862.33
2021-06-08 07:00:00+00:00,32630.78,33243.55,32208.81,32982.59,154743609.1
2021-06-08 08:00:00+00:00,32982.59,33351.27,32905.52,32926.22,91230894.5
2021-06-08 09:00:00+00:00,32926.22,32969.73,32710.03,32836.84,52715504.89
2021-06-08 10:00:00+00:00,32836.84,33186.46,32703.87,32825.26,63930247.12
2021-06-08 11:00:00+00:00,32825.26,33220.35,32728.61,33135.74,62144629.32
2021-06-08 12:00:00+00:00,33135.74,33192.33,32848.77,32920.12,49305668.16
2021-06-08 13:00:00+00:00,32920.12,32966.7,32393.42,32396.54,110635936.95
2021-06-08 14:00:00+00:00,32396.54,32537.04,31489.28,31770.84,340050927.97
2021-06-08 15:00:00+00:00,31770.84,31815.99,31034.35,31730.62,277578271.43
2021-06-08 16:00:00+00:00,31730.62,32372.2,31606.38,32195.09,151228936.3
2021-06-08 17:00:00+00:00,32195.09,32226.23,31891.87,32191.51,79422199.23
2021-06-08 18:00:00+00:00,32191.51,32796.28,32103.91,32783.0,126614445.1
2021-06-08 19:00:00+00:00,32783.0,33028.35,32668.29,32900.9,124206703.67
2021-06-08 20:00:00+00:00,32900.9,33851.72,32715.41,33629.51,176723303.0
2021-06-08 21:00:00+00:00,33629.51,33809.06,33273.38,33510.01,91260973.94
2021-06-08 22:00:00+00:00,33510.01,33799.87,33387.85,33468.2,41651991.65
2021-06-08 23:00:00+00:00,33468.2,33664.49,33347.47,33409.38,50805914.91
2021-06-09 00:00:00+00:00,33409.38,33552.06,32900.64,32921.2,82066942.93
2021-06-09 01:00:00+00:00,32921.2,33058.62,32490.37,32540.6,95127853.78
2021-06-09 02:00:00+00:00,32540.6,33206.78,32435.18,32885.59,96534001.4
2021-06-09 03:00:00+00:00,32885.59,33127.36,32651.79,32897.34,65614327.0
2021-06-09 04:00:00+00:00,32897.34,33004.82,32574.53,33002.55,52387234.66
2021-06-09 05:00:00+00:00,33002.55,33765.22,32950.46,33533.59,117928379.11
2021-06-09 06:00:00+00:00,33533.59,34369.07,33471.6,34246.45,128326122.36
2021-06-09 07:00:00+00:00,34246.45,34539.59,34125.57,34188.16,91565421.18
2021-06-09 08:00:00+00:00,34188.16,34306.77,33813.24,34067.72,76970831.83
2021-06-09 09:00:00+00:00,34067.72,34399.18,34011.54,34029.08,55805202.64
2021-06-09 10:00:00+00:00,34029.08,34726.42,33978.67,34517.18,68237875.33
2021-06-09 11:00:00+00:00,34517.18,35066.21,34402.25,35010.92,103186553.82
2021-06-09 12:00:00+00:00,35010.92,35420.34,34865.0,34918.29,157860459.78
2021-06-09 13:00:00+00:00,34918.29,35174.49,34804.18,35082.09,166693679.69
2021-06-09 14:00:00+00:00,35082.09,35372.18,34599.31,34670.5,237656436.82
2021-06-09 15:00:00+00:00,34670.5,36669.51,34670.5,36350.9,438004253.78
2021-06-09 16:00:00+00:00,36350.9,36655.42,36089.31,36477.19,251677247.02
2021-06-09 17:00:00+00:00,36477.19,36876.84,36262.97,36551.8,196117477.25
2021-06-09 18:00:00+00:00,36551.8,36757.18,35784.61,35877.25,233620550.8
2021-06-09 19:00:00+00:00,35877.25,36381.66,35583.08,36260.2,173972789.38
2021-06-09 20:00:00+00:00,36260.2,36478.47,36135.31,36393.26,80351123.59
2021-06-09 21:00:00+00:00,36393.26,36749.5,36203.05,36654.3,58725101.59
2021-06-09 22:00:00+00:00,36654.3,37274.22,36527.54,37102.53,116995901.91
2021-06-09 23:00:00+00:00,37102.53,37528.42,36971.57,37391.58,104127805.73
2021-06-10 00:00:00+00:00,37391.58,37651.85,36880.84,36971.34,119191455.05
2021-06-10 01:00:00+00:00,36971.34,37343.49,36901.06,36904.82,51829878.52
2021-06-10 02:00:00+00:00,36904.82,37112.19,36769.45,37112.19,54011313.68
2021-06-10 03:00:00+00:00,37112.19,37456.3,36964.07,36973.95,64920747.91
2021-06-10 04:00:00+00:00,36973.95,37226.43,36673.76,36801.92,58415933.71
2021-06-10 05:00:00+00:00,36801.92,36957.81,36548.95,36832.02,64246904.61
2021-06-10 06:00:00+00:00,36832.02,37053.26,36574.98,36755.78,45116710.13
2021-06-10 07:00:00+00:00,36755.78,36997.37,36651.99,36982.67,40699508.53
2021-06-10 08:00:00+00:00,36982.67,36982.67,36343.73,36412.83,90121309.28
2021-06-10 09:00:00+00:00,36412.83,37524.46,36270.12,37437.08,142045157.93
2021-06-10 10:00:00+00:00,37437.08,38387.2,37341.85,37848.82,255936574.35
2021-06-10 11:00:00+00:00,37848.82,38175.44,37698.86,37833.84,80090020.1
2021-06-10 12:00:00+00:00,37833.84,37951.32,37429.17,37790.61,102516847.58
2021-06-10 13:00:00+00:00,37790.61,37909.05,37484.4,37865.36,90216852.49
2021-06-10 14:00:00+00:00,37865.36,38187.17,36798.7,37009.48,255664059.37
2021-06-10 15:00:00+00:00,37009.48,37232.38,36672.77,36906.93,106887396.46
2021-06-10 16:00:00+00:00,36906.93,37131.15,36680.3,36820.43,85313220.07
2021-06-10 17:00:00+00:00,36820.43,36912.26,36189.71,36484.3,185895701.35
2021-06-10 18:00:00+00:00,36484.3,36856.01,36440.23,36788.29,86178279.06
2021-06-10 19:00:00+00:00,36788.29,36861.31,36382.0,36694.35,71007419.76
2021-06-10 20:00:00+00:00,36694.35,36710.82,35821.05,36474.7,154554953.45
2021-06-10 21:00:00+00:00,36474.7,36725.12,36179.48,36712.31,43805225.19
2021-06-10 22:00:00+00:00,36712.31,37078.11,36607.18,36856.63,54978602.52
2021-06-10 23:00:00+00:00,36856.63,36982.62,36622.77,36680.78,34468012.42
2021-06-11 00:00:00+00:00,36680.78,37250.63,36340.76,36430.57,109198430.62
2021-06-11 01:00:00+00:00,36430.57,36503.43,35981.84,36317.36,62315508.06
2021-06-11 02:00:00+00:00,36317.36,36365.84,35985.58,36351.67,45581562.18
2021-06-11 03:00:00+00:00,36351.67,36888.37,36348.56,36780.05,60209090.88
2021-06-11 04:00:00+00:00,36780.05,37140.37,36669.93,37050.86,43606086.89
2021-06-11 05:00:00+00:00,37050.86,37388.47,36921.71,37008.25,52026925.98
2021-06-11 06:00:00+00:00,37008.25,37040.83,36482.42,36529.1,46102791.73
2021-06-11 07:00:00+00:00,36529.1,37185.23,36419.6,37164.67,68695031.33
2021-06-11 08:00:00+00:00,37164.67,37333.26,36952.35,37023.62,56915950.04
2021-06-11 09:00:00+00:00,37023.62,37459.18,36995.93,37054.05,68477925.17
2021-06-11 10:00:00+00:00,37054.05,37665.85,37041.93,37491.98,90113022.52
2021-06-11 11:00:00+00:00,37491.98,37556.55,37219.19,37398.25,53439493.51
2021-06-11 12:00:00+00:00,37398.25,37480.36,37056.5,37334.66,66175100.01
2021-06-11 13:00:00+00:00,37334.66,37580.56,37332.11,37459.61,66671146.45
2021-06-11 14:00:00+00:00,37459.61,37505.87,37144.16,37260.36,97674896.65
2021-06-11 15:00:00+00:00,37260.36,37264.87,36767.41,36826.74,91642655.51
2021-06-11 16:00:00+00:00,36826.74,36969.43,36541.35,36660.89,79391862.16
2021-06-11 17:00:00+00:00,36660.89,36956.83,36589.92,36924.09,69518814.41
2021-06-11 18:00:00+00:00,36924.09,37222.4,36778.36,37181.53,65321537.59
2021-06-11 19:00:00+00:00,37181.53,37387.44,37092.59,37261.75,68527585.95
2021-06-11 20:00:00+00:00,37261.75,37461.39,37162.64,37162.64,58524129.43
2021-06-11 21:00:00+00:00,37162.64,37292.63,36795.33,36933.82,49423484.88
2021-06-11 22:00:00+00:00,36933.82,37494.14,36867.46,37359.91,65991555.45
2021-06-11 23:00:00+00:00,37359.91,37389.96,36957.52,37339.98,60494289.31
2021-06-12 00:00:00+00:00,37339.98,37445.32,36995.79,37060.12,48348421.25
2021-06-12 01:00:00+00:00,37060.12,37128.3,36190.4,36250.2,104960928.5
2021-06-12 02:00:00+00:00,36250.2,36375.83,35446.06,35541.43,152279173.11
2021-06-12 03:00:00+00:00,35541.43,35893.98,35325.81,35597.91,83568357.48
2021-06-12 04:00:00+00:00,35597.91,35727.26,35126.24,35252.07,86518924.17
2021-06-12 05:00:00+00:00,35252.07,35490.43,35018.51,35187.8,59413066.26
2021-06-12 06:00:00+00:00,35187.8,35387.31,35119.5,35332.27,40071306.99
2021-06-12 07:00:00+00:00,35332.27,35571.9,35262.3,35301.08,67285744.09
2021-06-12 08:00:00+00:00,35301.08,35426.88,35130.42,35193.62,39692870.7
2021-06-12 09:00:00+00:00,35193.62,35403.41,35075.14,35259.08,42110491.17
2021-06-12 10:00:00+00:00,35259.08,35884.69,34655.21,35688.95,173251344.58
2021-06-12 11:00:00+00:00,35688.95,35721.23,35421.47,35623.17,51083602.56
2021-06-12 12:00:00+00:00,35623.17,36211.68,35543.21,36061.84,74599335.08
2021-06-12 13:00:00+00:00,36061.84,36099.75,35870.58,36011.88,34133325.87
2021-06-12 14:00:00+00:00,36011.88,36015.05,35500.16,35684.69,52485428.87
2021-06-12 15:00:00+00:00,35684.69,35863.43,35379.57,35420.37,70793480.23
2021-06-12 16:00:00+00:00,35420.37,35596.2,35333.73,35544.87,43464116.53
2021-06-12 17:00:00+00:00,35544.87,35813.98,35429.41,35750.93,40282146.18
2021-06-12 18:00:00+00:00,35750.93,36007.89,35693.04,35936.33,30371616.33
2021-06-12 19:00:00+00:00,35936.33,35965.27,35714.9,35747.86,23897047.64
2021-06-12 20:00:00+00:00,35747.86,36138.71,35747.82,36008.21,33367662.27
2021-06-12 21:00:00+00:00,36008.21,36057.28,35786.98,35830.45,44653753.4
2021-06-12 22:00:00+00:00,35830.45,35999.91,35574.68,35708.13,28498953.67
2021-06-12 23:00:00+00:00,35708.13,35864.18,35444.99,35541.78,25007192.58
2021-06-13 00:00:00+00:00,35541.78,35776.8,35375.97,35752.89,34529111.28
2021-06-13 01:00:00+00:00,35752.89,35920.79,35698.92,35804.52,25317326.54
2021-06-13 02:00:00+00:00,35804.52,35852.12,35433.45,35467.8,40929363.5
