Time (UTC),open,high,low,close,volume_from,volume_to
2021-03-15 10:00:00+00:00,1764.72,1781.15,1760.8,1781.05,35792.72,63462971.58
2021-03-15 11:00:00+00:00,1781.05,1784.34,1766.27,1770.54,36808.77,65324322.68
2021-03-15 12:00:00+00:00,1770.54,1782.15,1750.94,1780.3,68358.04,120604619.93
2021-03-15 13:00:00+00:00,1780.3,1794.49,1776.82,1790.31,20602.79,36791346.95
2021-03-15 14:00:00+00:00,1790.31,1805.54,1777.96,1778.72,28165.47,50556883.74
2021-03-15 15:00:00+00:00,1778.72,1789.21,1766.75,1766.75,24683.35,43834074.55
2021-03-15 16:00:00+00:00,1766.75,1785.87,1755.26,1772.16,36167.43,63980739.95
2021-03-15 17:00:00+00:00,1772.16,1777.79,1757.61,1772.0,19027.53,33600370.63
2021-03-15 18:00:00+00:00,1772.0,1790.13,1765.78,1786.25,11103.49,19742712.99
2021-03-15 19:00:00+00:00,1786.25,1795.3,1784.98,1787.74,12287.65,21984490.85
2021-03-15 20:00:00+00:00,1787.74,1808.17,1780.33,1792.53,14881.95,26709343.53
2021-03-15 21:00:00+00:00,1792.53,1804.38,1790.38,1799.84,13191.42,23718442.73
2021-03-15 22:00:00+00:00,1799.84,1804.27,1781.43,1788.23,16835.75,30140656.1
2021-03-15 23:00:00+00:00,1788.17,1795.2,1770.7,1795.2,42320.29,75973239.56
2021-03-16 00:00:00+00:00,1794.83,1804.15,1730.88,1731.78,56755.38,99778886.75
2021-03-16 01:00:00+00:00,1731.78,1756.37,1716.2,1751.68,100508.43,173899938.49
2021-03-16 02:00:00+00:00,1751.68,1759.58,1744.56,1752.8,22315.34,39122425.0
2021-03-16 03:00:00+00:00,1752.8,1755.99,1737.26,1749.04,15134.94,26415041.24
2021-03-16 04:00:00+00:00,1749.04,1760.01,1745.8,1750.73,11783.81,20665710.53
2021-03-16 05:00:00+00:00,1750.73,1757.6,1739.32,1751.15,15782.54,27578493.47
2021-03-16 06:00:00+00:00,1751.15,1792.42,1737.36,1790.34,30661.75,54359306.84
2021-03-16 07:00:00+00:00,1790.34,1802.65,1786.78,1798.25,57961.47,104164144.36
2021-03-16 08:00:00+00:00,1798.25,1819.57,1798.12,1803.55,46026.65,83299211.49
2021-03-16 09:00:00+00:00,1803.55,1816.69,1800.41,1805.95,29155.81,52643080.97
2021-03-16 10:00:00+00:00,1805.95,1808.25,1787.33,1795.4,16587.87,29847470.4
2021-03-16 11:00:00+00:00,1795.4,1799.86,1780.61,1791.53,10456.93,18721644.0
2021-03-16 12:00:00+00:00,1791.53,1794.87,1765.42,1778.44,16589.8,29527530.23
2021-03-16 13:00:00+00:00,1778.44,1792.97,1775.33,1784.89,18160.95,32386661.85
2021-03-16 14:00:00+00:00,1784.89,1796.05,1779.5,1796.05,11298.73,20199926.57
2021-03-16 15:00:00+00:00,1796.05,1806.89,1792.68,1803.35,29532.74,53145198.89
2021-03-16 16:00:00+00:00,1803.35,1812.96,1795.28,1800.16,23491.97,42392465.42
2021-03-16 17:00:00+00:00,1800.16,1804.5,1761.33,1773.13,25418.55,45181928.49
2021-03-16 18:00:00+00:00,1773.13,1781.72,1767.09,1777.34,17371.61,30859477.65
2021-03-16 19:00:00+00:00,1777.34,1787.69,1772.43,1784.89,10480.93,18663058.33
2021-03-16 20:00:00+00:00,1784.89,1799.55,1782.26,1797.07,17276.14,31022702.96
2021-03-16 21:00:00+00:00,1797.07,1799.13,1787.51,1787.62,13667.66,24558730.56
2021-03-16 22:00:00+00:00,1787.62,1799.07,1781.58,1788.21,13838.18,24830116.69
2021-03-16 23:00:00+00:00,1788.21,1807.74,1783.19,1805.64,14068.85,25273316.59
2021-03-17 00:00:00+00:00,1805.64,1812.56,1772.55,1784.32,19496.01,34897744.75
2021-03-17 01:00:00+00:00,1784.32,1786.82,1774.96,1784.76,11102.24,19796719.37
2021-03-17 02:00:00+00:00,1784.76,1786.24,1767.24,1775.34,17611.98,31258170.03
2021-03-17 03:00:00+00:00,1775.34,1778.4,1759.81,1767.48,18242.3,32267947.86
2021-03-17 04:00:00+00:00,1767.48,1776.73,1764.82,1772.15,12596.26,22308210.24
2021-03-17 05:00:00+00:00,1772.15,1780.93,1765.32,1779.36,11513.24,20397499.39
2021-03-17 06:00:00+00:00,1779.36,1787.8,1773.73,1784.48,9621.84,17135250.46
2021-03-17 07:00:00+00:00,1783.96,1787.4,1768.97,1785.72,20820.14,37179020.86
2021-03-17 08:00:00+00:00,1785.72,1791.32,1779.6,1781.28,23148.34,41233568.54
2021-03-17 09:00:00+00:00,1780.61,1784.02,1752.61,1758.1,33450.93,59221534.49
2021-03-17 10:00:00+00:00,1758.1,1769.43,1756.1,1766.53,22925.05,40404176.95
2021-03-17 11:00:00+00:00,1766.53,1768.01,1755.94,1758.87,14986.5,26384186.06
2021-03-17 12:00:00+00:00,1758.87,1768.07,1742.81,1765.22,24357.89,42742704.63
2021-03-17 13:00:00+00:00,1765.22,1775.54,1760.77,1769.45,14193.74,25107464.42
2021-03-17 14:00:00+00:00,1769.45,1778.61,1760.84,1768.78,38418.34,68117302.95
2021-03-17 15:00:00+00:00,1768.78,1777.36,1759.15,1773.85,27982.02,49513697.32
2021-03-17 16:00:00+00:00,1773.85,1793.23,1768.94,1786.69,27293.32,48709162.52
2021-03-17 17:00:00+00:00,1786.69,1794.22,1784.41,1789.02,14476.97,25907521.79
2021-03-17 18:00:00+00:00,1789.02,1824.93,1789.02,1821.21,61797.73,111930925.96
2021-03-17 19:00:00+00:00,1821.21,1838.35,1819.49,1826.52,62846.29,114818266.27
2021-03-17 20:00:00+00:00,1826.52,1837.56,1811.01,1814.38,51866.28,94651306.12
2021-03-17 21:00:00+00:00,1814.38,1826.15,1808.96,1820.11,37270.72,67706131.36
2021-03-17 22:00:00+00:00,1820.11,1824.62,1812.59,1813.99,45110.24,81947083.06
2021-03-17 23:00:00+00:00,1813.99,1825.82,1809.1,1823.03,31874.18,57896665.12
2021-03-18 00:00:00+00:00,1823.03,1837.85,1811.16,1818.38,27193.94,49654430.7
2021-03-18 01:00:00+00:00,1818.38,1832.19,1815.75,1829.69,16152.28,29465764.05
2021-03-18 02:00:00+00:00,1829.69,1849.5,1829.69,1840.36,19039.92,35038787.19
2021-03-18 03:00:00+00:00,1840.36,1845.85,1831.01,1834.53,18232.29,33515284.16
2021-03-18 04:00:00+00:00,1834.53,1844.21,1827.97,1830.58,18257.51,33498745.93
2021-03-18 05:00:00+00:00,1830.58,1834.39,1825.91,1831.48,9643.11,17661810.33
2021-03-18 06:00:00+00:00,1831.48,1833.63,1819.87,1829.68,11039.51,20158678.81
2021-03-18 07:00:00+00:00,1829.68,1829.75,1810.04,1815.07,15957.97,29020580.84
2021-03-18 08:00:00+00:00,1815.07,1821.42,1804.9,1805.66,9820.83,17805232.35
2021-03-18 09:00:00+00:00,1805.66,1817.89,1804.47,1812.93,8542.38,15472239.86
2021-03-18 10:00:00+00:00,1812.93,1821.31,1811.0,1819.51,6181.53,11223274.35
2021-03-18 11:00:00+00:00,1819.51,1819.61,1792.3,1799.35,15531.97,28005060.81
2021-03-18 12:00:00+00:00,1799.35,1799.66,1782.59,1797.94,17991.71,32234837.26
2021-03-18 13:00:00+00:00,1797.94,1801.04,1788.95,1791.32,14838.42,26628353.98
2021-03-18 14:00:00+00:00,1791.32,1799.82,1783.16,1791.31,16784.85,30036285.34
2021-03-18 15:00:00+00:00,1791.31,1826.29,1786.7,1821.86,30824.05,55796940.95
2021-03-18 16:00:00+00:00,1821.86,1832.21,1809.84,1811.07,28759.41,52474366.93
2021-03-18 17:00:00+00:00,1811.07,1822.65,1810.45,1817.59,12126.09,22030355.1
2021-03-18 18:00:00+00:00,1817.59,1823.74,1789.72,1793.98,21280.94,38439802.41
2021-03-18 19:00:00+00:00,1793.98,1797.15,1759.76,1768.74,38066.32,67754040.97
2021-03-18 20:00:00+00:00,1768.74,1779.84,1759.7,1773.65,20789.81,36870901.24
2021-03-18 21:00:00+00:00,1773.65,1788.4,1771.47,1782.66,9149.61,16291728.95
2021-03-18 22:00:00+00:00,1782.66,1794.91,1779.11,1780.19,10380.31,18545825.44
2021-03-18 23:00:00+00:00,1780.19,1791.94,1775.85,1776.16,10173.93,18141617.53
2021-03-19 00:00:00+00:00,1776.16,1777.14,1734.36,1759.77,42960.98,75293883.08
2021-03-19 01:00:00+00:00,1759.77,1778.58,1754.57,1777.36,12368.1,21874754.25
2021-03-19 02:00:00+00:00,1777.36,1786.22,1771.59,1774.99,17076.24,30316020.12
2021-03-19 03:00:00+00:00,1774.99,1783.81,1771.73,1780.21,7621.78,13554944.32
2021-03-19 04:00:00+00:00,1780.21,1791.33,1774.18,1782.63,9097.1,16219292.58
2021-03-19 05:00:00+00:00,1782.63,1805.46,1781.5,1803.04,10593.44,18987955.37
2021-03-19 06:00:00+00:00,1803.04,1808.85,1793.37,1798.67,9534.13,17144550.03
2021-03-19 07:00:00+00:00,1798.67,1801.88,1791.2,1792.52,8445.92,15176511.16
2021-03-19 08:00:00+00:00,1792.52,1814.72,1785.51,1807.52,15106.85,27230312.98
2021-03-19 09:00:00+00:00,1807.52,1817.71,1798.58,1801.14,15144.52,27419711.3
2021-03-19 10:00:00+00:00,1801.14,1813.78,1799.68,1811.55,6794.9,12276555.95
2021-03-19 11:00:00+00:00,1811.55,1821.53,1807.2,1818.96,11758.39,21334962.05
2021-03-19 12:00:00+00:00,1818.96,1827.02,1810.34,1812.49,18071.79,32900167.85
2021-03-19 13:00:00+00:00,1812.49,1813.15,1801.38,1808.21,13734.14,24835498.45
2021-03-19 14:00:00+00:00,1808.21,1818.32,1800.04,1818.02,13209.27,23896811.65
2021-03-19 15:00:00+00:00,1818.02,1824.92,1811.31,1822.36,11655.98,21190310.89
2021-03-19 16:00:00+00:00,1822.36,1828.95,1814.59,1823.35,19722.81,35948455.88
2021-03-19 17:00:00+00:00,1823.35,1825.03,1817.19,1822.53,9277.0,16899843.32
2021-03-19 18:00:00+00:00,1822.53,1825.72,1813.08,1824.18,10576.09,19254151.19
2021-03-19 19:00:00+00:00,1824.18,1828.44,1822.91,1827.57,11259.24,20553467.93
2021-03-19 20:00:00+00:00,1827.57,1840.66,1813.03,1817.27,23130.31,42269661.55
2021-03-19 21:00:00+00:00,1817.27,1831.04,1815.06,1826.37,7892.48,14393178.08
2021-03-19 22:00:00+00:00,1826.37,1826.83,1814.65,1820.38,7938.49,14452801.41
2021-03-19 23:00:00+00:00,1820.38,1821.24,1804.65,1809.76,11725.17,21225616.36
2021-03-20 00:00:00+00:00,1809.76,1817.54,1800.95,1815.9,19426.3,35131312.85
2021-03-20 01:00:00+00:00,1815.9,1827.93,1813.32,1825.19,9025.96,16438511.41
2021-03-20 02:00:00+00:00,1825.19,1835.73,1822.38,1828.15,8262.73,15115610.03
2021-03-20 03:00:00+00:00,1828.15,1834.09,1826.88,1833.52,9742.13,17833206.4
2021-03-20 04:00:00+00:00,1833.52,1843.72,1827.54,1829.01,14509.47,26658785.29
2021-03-20 05:00:00+00:00,1829.01,1829.77,1820.0,1822.53,5475.13,9992951.4
2021-03-20 06:00:00+00:00,1822.59,1830.39,1821.64,1822.22,9825.47,17904179.31
2021-03-20 07:00:00+00:00,1822.22,1828.68,1819.91,1824.01,14286.05,26057827.97
2021-03-20 08:00:00+00:00,1824.01,1833.0,1826.54,1830.65,12717.94,23282118.44
2021-03-20 09:00:00+00:00,1830.35,1835.19,1828.33,1833.27,5524.21,10117006.3
2021-03-20 10:00:00+00:00,1833.67,1834.45,1828.0,1834.45,12160.83,22308491.6
2021-03-20 11:00:00+00:00,1834.39,1845.85,1831.5,1842.24,10061.5,18498158.03
2021-03-20 12:00:00+00:00,1842.24,1844.53,1836.1,1842.59,7829.0,14423161.88
2021-03-20 13:00:00+00:00,1842.59,1868.98,1837.67,1844.08,42390.68,78692732.06
2021-03-20 14:00:00+00:00,1844.08,1852.26,1838.2,1852.08,11326.71,20911039.65
2021-03-20 15:00:00+00:00,1852.08,1859.14,1851.55,1856.15,9025.26,16745993.43
2021-03-20 16:00:00+00:00,1856.15,1859.19,1841.81,1843.87,10298.34,19055242.72
2021-03-20 17:00:00+00:00,1843.87,1848.52,1840.66,1845.71,10835.22,20000309.12
2021-03-20 18:00:00+00:00,1845.71,1852.61,1844.17,1844.3,9024.02,16678497.65
2021-03-20 19:00:00+00:00,1844.3,1851.7,1844.1,1848.03,4870.21,9001642.87
2021-03-20 20:00:00+00:00,1848.03,1848.83,1820.96,1827.93,27220.77,49783051.06
2021-03-20 21:00:00+00:00,1827.93,1834.54,1825.55,1833.73,6644.76,12163016.38
2021-03-20 22:00:00+00:00,1833.73,1838.54,1827.55,1828.41,5490.51,10066289.7
2021-03-20 23:00:00+00:00,1828.41,1828.45,1802.71,1805.49,25199.1,45758967.09
2021-03-21 00:00:00+00:00,1805.49,1817.33,1787.52,1805.54,27560.15,49619077.43
2021-03-21 01:00:00+00:00,1805.54,1810.92,1795.48,1801.63,10624.11,19141769.06
2021-03-21 02:00:00+00:00,1801.63,1801.66,1776.14,1782.81,35101.97,62594910.52
2021-03-21 03:00:00+00:00,1782.81,1788.97,1778.57,1787.27,12631.33,22553714.79
2021-03-21 04:00:00+00:00,1787.27,1787.87,1767.89,1770.44,41062.87,72806385.78
2021-03-21 05:00:00+00:00,1770.44,1779.23,1769.29,1777.8,12968.78,23006458.02
2021-03-21 06:00:00+00:00,1777.8,1786.48,1769.42,1776.13,11812.23,20998731.34
2021-03-21 07:00:00+00:00,1776.13,1784.2,1775.71,1780.57,5189.49,9240772.17
2021-03-21 08:00:00+00:00,1780.57,1785.81,1777.42,1784.1,8150.97,14524218.47
2021-03-21 09:00:00+00:00,1784.1,1784.99,1747.94,1764.26,34457.35,60753477.64
2021-03-21 10:00:00+00:00,1764.26,1773.42,1759.95,1768.87,8169.76,14448828.59
2021-03-21 11:00:00+00:00,1768.31,1774.21,1768.02,1772.52,18881.94,33468670.9
2021-03-21 12:00:00+00:00,1772.52,1771.34,1765.72,1767.97,11171.91,19751599.59
2021-03-21 13:00:00+00:00,1767.54,1788.31,1767.54,1784.34,14190.24,25286654.39
2021-03-21 14:00:00+00:00,1784.34,1787.29,1784.01,1785.58,11718.53,20919205.01
2021-03-21 15:00:00+00:00,1785.58,1797.58,1785.53,1790.02,13934.49,24937071.49
2021-03-21 16:00:00+00:00,1790.02,1791.57,1777.75,1781.33,11779.1,21019586.81
2021-03-21 17:00:00+00:00,1781.33,1789.91,1780.63,1789.46,11235.12,20053717.01
2021-03-21 18:00:00+00:00,1789.46,1796.74,1786.21,1794.46,13140.42,23527719.22
2021-03-21 19:00:00+00:00,1794.46,1798.79,1794.46,1797.09,6889.23,12383974.2
2021-03-21 20:00:00+00:00,1797.09,1802.71,1795.23,1799.49,8599.44,15478934.86
2021-03-21 21:00:00+00:00,1799.49,1810.66,1798.45,1810.54,8029.46,14493101.65
2021-03-21 22:00:00+00:00,1810.54,1810.57,1785.83,1786.19,12977.67,23332513.79
2021-03-21 23:00:00+00:00,1786.19,1792.27,1778.25,1783.94,12380.4,22097643.19
2021-03-22 00:00:00+00:00,1783.94,1786.56,1756.2,1757.84,19002.87,33581717.15
2021-03-22 01:00:00+00:00,1757.84,1767.25,1755.49,1764.56,19104.2,33605682.25
2021-03-22 02:00:00+00:00,1764.56,1775.36,1757.46,1771.5,9076.78,16052582.54
2021-03-22 03:00:00+00:00,1771.5,1786.46,1770.64,1783.28,10669.26,18995324.38
2021-03-22 04:00:00+00:00,1783.28,1788.98,1779.92,1787.45,11202.43,19990993.29
2021-03-22 05:00:00+00:00,1787.45,1792.84,1781.28,1788.39,9611.22,17164222.69
2021-03-22 06:00:00+00:00,1788.93,1793.47,1785.97,1789.43,9892.35,17701639.81
2021-03-22 07:00:00+00:00,1789.64,1795.81,1784.01,1788.44,7473.98,13376814.75
2021-03-22 08:00:00+00:00,1788.44,1789.6,1778.73,1779.98,5682.35,10138728.94
2021-03-22 09:00:00+00:00,1780.29,1786.12,1780.38,1782.11,10951.93,19517500.32
2021-03-22 10:00:00+00:00,1781.8,1807.19,1779.51,1794.5,15621.07,28092112.62
2021-03-22 11:00:00+00:00,1794.5,1804.31,1791.3,1796.31,8895.74,15990879.12
2021-03-22 12:00:00+00:00,1796.31,1797.63,1775.93,1784.2,11129.88,19871673.07
2021-03-22 13:00:00+00:00,1784.2,1790.26,1768.01,1778.13,12170.06,21630657.68
2021-03-22 14:00:00+00:00,1778.13,1785.19,1774.14,1780.02,10931.84,19469885.47
2021-03-22 15:00:00+00:00,1780.02,1786.47,1776.7,1779.25,10626.35,18928661.0
2021-03-22 16:00:00+00:00,1779.25,1782.93,1758.69,1774.47,22265.46,39421064.67
2021-03-22 17:00:00+00:00,1774.47,1782.58,1768.47,1781.31,9181.43,16307261.83
2021-03-22 18:00:00+00:00,1781.31,1783.66,1768.7,1772.72,9929.72,17633187.06
2021-03-22 19:00:00+00:00,1772.72,1773.05,1738.43,1739.46,42692.21,74682321.62
2021-03-22 20:00:00+00:00,1739.46,1745.49,1677.69,1678.12,93545.86,159820938.45
2021-03-22 21:00:00+00:00,1678.12,1692.93,1664.36,1680.52,56385.24,94811430.11
2021-03-22 22:00:00+00:00,1680.52,1694.86,1657.58,1694.7,56673.38,95263729.86
2021-03-22 23:00:00+00:00,1694.7,1703.88,1681.58,1682.05,35836.21,60657952.84
2021-03-23 00:00:00+00:00,1682.05,1694.87,1669.05,1692.48,32365.64,54477138.25
2021-03-23 01:00:00+00:00,1692.48,1713.87,1689.03,1708.95,16819.44,28600214.51
2021-03-23 02:00:00+00:00,1708.95,1710.79,1690.0,1693.1,14017.13,23877816.21
2021-03-23 03:00:00+00:00,1693.1,1702.62,1688.47,1702.62,16402.64,27809645.79
2021-03-23 04:00:00+00:00,1702.62,1704.75,1687.45,1694.04,11413.26,19358048.33
2021-03-23 05:00:00+00:00,1694.04,1696.53,1665.63,1676.66,24152.27,40543835.19
2021-03-23 06:00:00+00:00,1676.66,1678.22,1652.19,1655.39,23410.86,38934436.41
2021-03-23 07:00:00+00:00,1655.39,1682.13,1655.24,1680.3,10066.06,16800372.43
2021-03-23 08:00:00+00:00,1680.3,1683.64,1667.08,1682.05,10761.01,18041281.01
2021-03-23 09:00:00+00:00,1682.05,1690.17,1678.5,1687.43,8237.83,13860847.38
2021-03-23 10:00:00+00:00,1687.43,1692.09,1684.64,1689.75,8817.53,14892122.82
2021-03-23 11:00:00+00:00,1689.75,1696.54,1681.15,1686.99,9634.68,16278684.8
2021-03-23 12:00:00+00:00,1686.99,1709.24,1686.87,1705.04,15673.84,26692437.7
2021-03-23 13:00:00+00:00,1705.04,1717.26,1702.61,1708.23,16342.52,27926071.8
2021-03-23 14:00:00+00:00,1708.23,1713.45,1691.01,1707.12,16953.03,28880477.03
2021-03-23 15:00:00+00:00,1707.12,1712.87,1699.72,1702.88,20925.44,35705921.95
2021-03-23 16:00:00+00:00,1702.88,1719.47,1693.92,1709.75,19382.67,33083351.31
2021-03-23 17:00:00+00:00,1709.75,1718.57,1708.53,1715.7,12965.89,22221111.72
2021-03-23 18:00:00+00:00,1715.7,1721.69,1707.96,1708.68,21381.87,36684819.51
2021-03-23 19:00:00+00:00,1708.68,1713.4,1694.62,1706.6,20191.97,34423840.05
2021-03-23 20:00:00+00:00,1706.6,1707.05,1668.84,1672.24,19304.85,32605976.53
2021-03-23 21:00:00+00:00,1672.24,1677.04,1658.94,1668.08,16159.22,26944628.6
2021-03-23 22:00:00+00:00,1668.08,1681.14,1664.5,1665.57,14261.4,23854200.98
2021-03-23 23:00:00+00:00,1665.57,1678.45,1664.42,1668.69,13227.13,22108868.18
2021-03-24 00:00:00+00:00,1668.69,1678.61,1649.42,1654.81,49034.03,81514657.66
2021-03-24 01:00:00+00:00,1654.81,1677.38,1651.26,1674.18,14938.72,24857397.43
2021-03-24 02:00:00+00:00,1674.18,1681.84,1670.39,1678.25,10653.08,17860031.39
2021-03-24 03:00:00+00:00,1678.35,1683.13,1672.8,1679.32,23872.14,40089021.68
2021-03-24 04:00:00+00:00,1679.18,1688.31,1675.11,1677.18,13231.22,22251920.16
2021-03-24 05:00:00+00:00,1677.54,1681.04,1670.76,1673.46,19298.61,32295535.05
2021-03-24 06:00:00+00:00,1672.77,1686.41,1660.6,1682.11,16614.28,27796848.28
2021-03-24 07:00:00+00:00,1682.11,1700.12,1681.85,1696.3,22012.36,37312323.37
2021-03-24 08:00:00+00:00,1696.3,1717.89,1695.89,1712.78,21265.16,36379357.9
2021-03-24 09:00:00+00:00,1712.78,1718.87,1708.4,1711.68,18327.54,31422264.81
2021-03-24 10:00:00+00:00,1711.68,1718.21,1708.51,1715.76,14747.61,25280234.65
2021-03-24 11:00:00+00:00,1715.76,1716.63,1705.63,1715.02,19272.37,32993468.58
2021-03-24 12:00:00+00:00,1715.02,1740.3,1714.7,1732.27,44355.48,76720489.81
2021-03-24 13:00:00+00:00,1732.27,1735.19,1716.82,1723.68,35869.54,62038524.34
2021-03-24 14:00:00+00:00,1723.68,1727.93,1720.2,1721.69,14125.65,24357699.22
2021-03-24 15:00:00+00:00,1721.69,1727.82,1712.93,1720.34,16082.23,27666851.82
2021-03-24 16:00:00+00:00,1720.34,1724.89,1700.36,1700.42,22050.14,37715648.29
2021-03-24 17:00:00+00:00,1700.42,1708.48,1694.82,1695.66,25450.41,43299669.23
2021-03-24 18:00:00+00:00,1695.66,1699.22,1665.07,1665.21,56053.48,94054960.9
2021-03-24 19:00:00+00:00,1665.21,1671.52,1623.15,1635.45,84591.59,139421625.78
2021-03-24 20:00:00+00:00,1635.45,1635.45,1580.71,1612.84,93789.53,150676981.61
2021-03-24 21:00:00+00:00,1612.84,1619.96,1600.02,1612.02,20459.37,32969031.44
2021-03-24 22:00:00+00:00,1612.02,1612.06,1546.93,1587.7,87778.49,138234968.28
2021-03-24 23:00:00+00:00,1587.7,1597.04,1575.12,1583.24,53002.89,84093949.34
2021-03-25 00:00:00+00:00,1583.24,1596.47,1573.89,1591.39,36515.74,57860708.18
2021-03-25 01:00:00+00:00,1591.39,1592.44,1552.69,1554.23,38885.76,61200267.13
2021-03-25 02:00:00+00:00,1554.23,1579.61,1549.08,1570.69,35437.91,55434406.76
2021-03-25 03:00:00+00:00,1570.69,1581.15,1560.85,1572.21,20278.36,31843050.43
2021-03-25 04:00:00+00:00,1572.21,1581.17,1564.12,1573.23,14410.0,22697296.18
2021-03-25 05:00:00+00:00,1573.23,1591.67,1570.58,1587.3,18040.76,28608912.08
2021-03-25 06:00:00+00:00,1587.3,1597.67,1586.58,1595.51,12730.04,20283814.49
2021-03-25 07:00:00+00:00,1595.51,1597.84,1573.33,1573.84,15527.04,24670496.45
2021-03-25 08:00:00+00:00,1573.84,1603.59,1572.99,1597.4,18358.24,29212052.85
2021-03-25 09:00:00+00:00,1597.4,1620.7,1590.76,1610.15,18645.0,29938764.07
2021-03-25 10:00:00+00:00,1610.15,1618.5,1598.63,1618.14,18959.91,30515117.59
2021-03-25 11:00:00+00:00,1618.14,1621.59,1592.32,1592.32,26435.23,42569984.95
2021-03-25 12:00:00+00:00,1592.32,1599.16,1554.54,1576.56,53582.78,84210396.69
2021-03-25 13:00:00+00:00,1576.56,1601.49,1561.62,1596.99,31444.62,49813648.01
2021-03-25 14:00:00+00:00,1596.99,1612.65,1594.83,1598.86,22780.12,36503571.96
2021-03-25 15:00:00+00:00,1598.86,1602.62,1579.21,1594.21,21683.15,34474697.35
2021-03-25 16:00:00+00:00,1594.21,1605.14,1571.47,1593.41,30324.86,48183052.55
2021-03-25 17:00:00+00:00,1593.41,1608.51,1587.96,1604.36,17249.27,27600666.05
2021-03-25 18:00:00+00:00,1604.36,1618.84,1600.76,1612.32,14886.34,23970780.24
2021-03-25 19:00:00+00:00,1612.32,1616.21,1602.16,1605.19,11611.25,18681124.85
2021-03-25 20:00:00+00:00,1605.19,1613.17,1600.94,1603.48,14044.91,22604382.04
2021-03-25 21:00:00+00:00,1603.48,1610.53,1598.2,1610.25,9279.3,14900832.02
2021-03-25 22:00:00+00:00,1610.25,1616.3,1579.56,1583.98,18803.18,30099285.08
2021-03-25 23:00:00+00:00,1583.98,1594.91,1583.54,1586.98,12288.53,19525967.44
2021-03-26 00:00:00+00:00,1586.98,1628.05,1586.8,1620.95,18704.9,30177875.87
2021-03-26 01:00:00+00:00,1620.95,1628.94,1617.69,1627.99,32468.33,52773346.88
2021-03-26 02:00:00+00:00,1627.99,1628.99,1611.08,1612.87,12605.02,20406696.05
2021-03-26 03:00:00+00:00,1612.87,1624.75,1612.87,1619.37,12387.25,20070374.76
2021-03-26 04:00:00+00:00,1619.37,1622.64,1611.35,1619.68,10168.7,16448025.7
2021-03-26 05:00:00+00:00,1619.68,1626.23,1618.05,1623.25,12719.08,20634301.04
2021-03-26 06:00:00+00:00,1623.25,1623.89,1615.6,1617.91,10599.82,17174849.87
2021-03-26 07:00:00+00:00,1617.91,1637.11,1611.7,1629.94,23088.71,37474165.91
2021-03-26 08:00:00+00:00,1629.94,1638.94,1624.67,1627.19,22677.43,37048078.12
2021-03-26 09:00:00+00:00,1627.19,1631.94,1617.07,1619.66,17352.79,28199681.35
2021-03-26 10:00:00+00:00,1619.66,1627.01,1617.11,1624.35,9337.22,15139811.78
2021-03-26 11:00:00+00:00,1623.89,1620.19,1603.32,1619.14,21915.31,35483919.48
2021-03-26 12:00:00+00:00,1617.9,1635.11,1613.83,1634.85,14924.86,24280150.21
2021-03-26 13:00:00+00:00,1634.85,1651.85,1628.58,1647.96,38415.83,63015469.62
2021-03-26 14:00:00+00:00,1647.96,1651.56,1640.59,1645.39,19430.58,31964322.19
2021-03-26 15:00:00+00:00,1645.39,1647.16,1637.25,1641.29,13135.26,21552034.8
2021-03-26 16:00:00+00:00,1641.29,1667.47,1635.71,1666.85,24415.65,40454023.46
2021-03-26 17:00:00+00:00,1666.85,1669.17,1657.85,1664.62,15831.19,26338767.0
2021-03-26 18:00:00+00:00,1664.62,1666.84,1654.92,1659.38,12713.71,21106212.7
2021-03-26 19:00:00+00:00,1659.38,1666.63,1656.25,1665.83,8585.56,14256884.68
2021-03-26 20:00:00+00:00,1665.83,1675.87,1663.13,1665.17,14741.0,24611728.13
2021-03-26 21:00:00+00:00,1665.17,1691.74,1665.06,1691.01,11176.56,18772807.09
2021-03-26 22:00:00+00:00,1691.01,1695.79,1677.78,1683.61,15965.64,26916330.27
2021-03-26 23:00:00+00:00,1683.61,1700.19,1681.43,1699.89,15808.36,26743608.05
2021-03-27 00:00:00+00:00,1699.89,1718.93,1695.04,1695.04,28735.79,49171570.0
2021-03-27 01:00:00+00:00,1695.04,1706.86,1687.44,1691.88,12447.94,21135055.96
2021-03-27 02:00:00+00:00,1691.88,1699.73,1688.65,1696.35,9486.73,16091904.96
2021-03-27 03:00:00+00:00,1696.35,1697.82,1690.34,1694.04,5240.44,8879789.0
2021-03-27 04:00:00+00:00,1694.04,1704.41,1692.35,1696.95,5804.26,9862043.79
2021-03-27 05:00:00+00:00,1696.95,1704.08,1692.22,1701.32,5831.49,9899288.09
2021-03-27 06:00:00+00:00,1701.45,1701.49,1695.98,1700.39,16208.3,27560362.63
2021-03-27 07:00:00+00:00,1700.39,1698.82,1690.57,1692.22,18751.99,31732545.77
2021-03-27 08:00:00+00:00,1692.22,1694.23,1684.89,1693.68,17903.64,30322986.66
2021-03-27 09:00:00+00:00,1693.68,1698.85,1695.0,1698.3,16125.76,27386385.97
2021-03-27 10:00:00+00:00,1698.0,1701.09,1687.73,1687.86,6661.85,11283739.65
2021-03-27 11:00:00+00:00,1687.75,1681.49,1676.05,1681.49,18492.58,31095158.94
2021-03-27 12:00:00+00:00,1681.49,1679.26,1675.46,1678.72,22127.79,37146324.36
