Time (UTC),BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_SMA_fast_close,BTC_SMA_slow_close,BTC_std,BTC_SMA_fast_volume,BTC_SMA_slow_volume,BTC_std_volume,BTC_BB_UPPER,BTC_BB_MIDDLE,BTC_BB_LOWER,BTC_Mass Index,BTC_APZ_UPPER,BTC_APZ_LOWER,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_SMA_fast_close,ETH_SMA_slow_close,ETH_std,ETH_SMA_fast_volume,ETH_SMA_slow_volume,ETH_std_volume,ETH_BB_UPPER,ETH_BB_MIDDLE,ETH_BB_LOWER,ETH_Mass Index,ETH_APZ_UPPER,ETH_APZ_LOWER,USDT_open,USDT_high,USDT_low,USDT_close,USDT_volume,USDT_SMA_fast_close,USDT_SMA_slow_close,USDT_std,USDT_SMA_fast_volume,USDT_SMA_slow_volume,USDT_std_volume,USDT_BB_UPPER,USDT_BB_MIDDLE,USDT_BB_LOWER,USDT_Mass Index,USDT_APZ_UPPER,USDT_APZ_LOWER,sUSD/USDT_open,sUSD/USDT_high,sUSD/USDT_low,sUSD/USDT_close,sUSD/USDT_volume,sUSD/USDT_SMA_fast_close,sUSD/USDT_SMA_slow_close,sUSD/USDT_std,sUSD/USDT_SMA_fast_volume,sUSD/USDT_SMA_slow_volume,sUSD/USDT_std_volume,sUSD/USDT_BB_UPPER,sUSD/USDT_BB_MIDDLE,sUSD/USDT_BB_LOWER,sUSD/USDT_Mass Index,sUSD/USDT_APZ_UPPER,sUSD/USDT_APZ_LOWER,sUSD/USDT_offset,returns,y_pred
2022-01-09 05:00:00+00:00,42094.81,42096.66,41724.77,41764.25,23141150.84,41955.6925,41684.80625,432.1924973503399,25955876.657500148,48277715.62666663,432.1924973503399,42517.60614381569,41623.066,40728.52585618431,24.67319399380691,42536.82682297487,40850.943973079506,3140.89,3146.95,3120.66,3123.2,32675332.44,3131.1925,3139.57375,69.71760402821374,28400315.722499695,48729230.6475,69.71760402821374,3251.0958965562254,3122.9125,2994.7291034437744,24.645856661617852,3186.816051400927,3002.8499367562217,1.0,1.008,0.9991,0.9999,10425.18,0.9999750000000001,0.9999625,0.00028713350932487136,6542.8075,10419.64125000093,0.00028713350932487136,1.0005904551405262,0.99996,0.9993295448594737,25.02043207857128,1.025428494367925,0.9745901078458106,0.997191,1.0004,0.993,1.0004,15858.97047039,1.00039875,1.0009931666666667,0.0019588237301509776,3965.169567597482,1359.7366210558382,0.0019588237301509776,1.0047040019307951,1.0008526500000001,0.9970012980692052,22.530537998457966,1.007263009423676,0.9936005289193668,0.0004897059325377444,9.99601158957475e-07,-1
2022-01-09 06:00:00+00:00,41764.25,41946.94,41686.52,41876.75,16727550.29,41895.542499999996,41682.715,431.08996589805815,20639686.36000015,48222099.592499964,431.08996589805815,42512.605402303176,41620.895,40729.18459769682,24.820962030917762,42560.94477685809,40884.13336446049,3123.2,3141.55,3120.17,3138.43,18824352.61,3131.0950000000003,3136.2045833333336,67.62001118666083,24491530.089999694,48633001.78666666,67.62001118666083,3238.567115584434,3118.7509999999997,2998.9348844155656,24.71413669274921,3190.4343321809615,3008.3746663260586,0.9999,1.001,0.9943,1.0,6007.89,0.9999750000000001,0.9999666666666666,0.0002869126009484936,7818.554999999999,10395.271250000931,0.0002869126009484936,1.0005904551405262,0.99996,0.9993295448594737,25.088906996356116,1.025257456621008,0.9747639693007577,1.0004,1.0004,1.0004,1.0004,0.235,1.00039925,1.0009181666666667,0.0019450179314416424,3965.228317597482,1359.623587722505,0.0019450179314416424,1.0047089831170168,1.00086765,0.9970263168829833,22.24445573582378,1.0070607207581854,0.9937522330158505,0.0004862544828604106,0.0,1
2022-01-09 07:00:00+00:00,41876.75,41909.71,41790.53,41804.44,11134393.29,41885.0625,41677.93666666667,428.9860909059206,17583459.74250015,47963476.140833296,428.9860909059206,42496.455060771186,41613.658,40730.86093922882,24.874397512373225,42564.6427157958,40905.246470027756,3138.43,3140.47,3123.68,3129.88,13293675.07,3133.1,3132.5970833333336,65.42617714923024,21270183.484999694,48634530.82041667,65.42617714923024,3224.277434518374,3114.217,3004.1565654816263,24.719627683802997,3191.7884953695766,3012.2539910422374,1.0,1.004,0.9983,1.0,4245.06,0.9999750000000001,0.9999666666666666,0.0002869126009484936,6789.695000000001,10554.904583334266,0.0002869126009484936,1.0005904551405262,0.99996,0.9993295448594737,25.081503813853665,1.025001578676275,0.9750220038147576,1.0004,1.0004,0.99719,1.0002,372.6849,1.00034975,1.0009289166666666,0.001940094885997302,4058.352792597482,1368.176565221255,0.001940094885997302,1.0045669715146734,1.0007677,0.9969684284853265,22.303920986321163,1.006856839871349,0.9938447799301692,0.0004850237214993255,-0.00019992003198721076,0
